po_id,supplier_id,fabric_id,order_quantity_meters,unit_price,total_po_value,order_date,promised_delivery_date,actual_delivery_date,contracted_lead_time_days,actual_lead_time_days,delayed_days,is_on_time,quality_pass_rate_pct,risk_category
PO_000209,SUP_011,FAB_030,1467,15.43,22635.81,2025-10-10,2025-10-27,2025-11-01,17,22,5,0,98.24,Medium
PO_000210,SUP_007,FAB_018,18347,10.76,197413.72,2024-06-06,2024-06-23,2024-06-25,17,19,2,0,95.56,Medium
PO_000211,SUP_023,FAB_020,18468,8.76,161779.68,2024-01-21,2024-02-24,2024-02-25,34,35,1,0,92.93,Medium
PO_000212,SUP_021,FAB_014,1049,20.05,21032.45,2025-05-07,2025-05-30,2025-06-01,23,25,2,0,91.77,Medium
PO_000213,SUP_011,FAB_001,13395,9.83,131672.85,2025-08-13,2025-09-20,2025-09-20,38,38,0,1,100.0,Low
PO_000214,SUP_010,FAB_024,13853,4.93,68295.29,2024-04-20,2024-05-19,2024-05-19,29,29,0,1,87.13,Low
PO_000215,SUP_009,FAB_010,9668,5.01,48436.68,2025-01-29,2025-02-22,2025-02-22,24,24,0,1,92.45,Low
PO_000216,SUP_003,FAB_016,3114,4.92,15320.88,2024-10-17,2024-11-20,2024-11-25,34,39,5,0,89.85,Medium
PO_000217,SUP_016,FAB_022,5874,5.51,32365.74,2025-09-09,2025-10-16,2025-10-16,37,37,0,1,93.07,Low
PO_000218,SUP_007,FAB_004,9966,8.1,80724.6,2025-02-25,2025-03-13,2025-03-17,16,20,4,0,99.24,Medium
PO_000219,SUP_019,FAB_028,16666,16.65,277488.9,2025-01-26,2025-03-02,2025-03-02,35,35,0,1,88.44,Low
PO_000220,SUP_012,FAB_028,18186,16.72,304069.92,2024-07-29,2024-08-18,2024-08-18,20,20,0,1,92.74,Low
PO_000221,SUP_001,FAB_004,7153,7.06,50500.18,2024-03-28,2024-04-20,2024-04-20,23,23,0,1,91.86,Low
PO_000222,SUP_006,FAB_026,8661,12.79,110774.19,2025-07-08,2025-07-24,2025-07-24,16,16,0,1,92.84,Low
PO_000223,SUP_023,FAB_020,6222,8.76,54504.72,2025-11-14,2025-12-18,2025-12-29,34,45,11,0,92.44,High
PO_000224,SUP_008,FAB_005,10304,6.91,71200.64,2024-01-29,2024-03-06,2024-03-06,37,37,0,1,89.13,Low
PO_000225,SUP_005,FAB_014,6802,19.38,131822.76,2024-09-06,2024-10-08,2024-10-08,32,32,0,1,96.39,Low
PO_000226,SUP_009,FAB_009,4902,10.06,49314.12,2025-07-19,2025-08-27,2025-09-01,39,44,5,0,96.8,Medium
PO_000227,SUP_004,FAB_002,5838,12.42,72507.96,2024-03-01,2024-03-18,2024-03-28,17,27,10,0,96.56,High
PO_000228,SUP_018,FAB_005,4246,7.22,30656.12,2024-12-24,2025-02-01,2025-02-01,39,39,0,1,100.0,Low
PO_000229,SUP_012,FAB_026,2105,11.82,24881.1,2024-12-28,2025-01-14,2025-01-14,17,17,0,1,94.27,Low
PO_000230,SUP_013,FAB_023,5975,6.49,38777.75,2024-05-02,2024-05-22,2024-05-22,20,20,0,1,90.61,Low
PO_000231,SUP_022,FAB_005,17776,7.26,129053.76,2024-09-01,2024-09-24,2024-09-24,23,23,0,1,97.11,Low
PO_000232,SUP_005,FAB_014,5210,19.38,100969.8,2024-11-11,2024-12-13,2024-12-13,32,32,0,1,94.25,Low
PO_000233,SUP_012,FAB_027,13653,12.77,174348.81,2024-10-16,2024-11-20,2024-11-20,35,35,0,1,100.0,Low
PO_000234,SUP_012,FAB_008,17884,13.43,240182.12,2025-02-06,2025-03-13,2025-03-13,35,35,0,1,94.23,Low
PO_000235,SUP_023,FAB_020,19947,8.76,174735.72,2025-02-04,2025-03-10,2025-03-10,34,34,0,1,87.26,Low
PO_000236,SUP_009,FAB_020,11685,8.32,97219.2,2025-04-29,2025-05-14,2025-05-14,15,15,0,1,96.71,Low
PO_000237,SUP_011,FAB_011,5779,6.37,36812.23,2024-09-09,2024-10-05,2024-10-05,26,26,0,1,99.95,Low
PO_000238,SUP_003,FAB_010,17713,4.41,78114.33,2024-03-19,2024-04-03,2024-04-06,15,18,3,0,92.59,Medium
PO_000239,SUP_006,FAB_010,10098,5.13,51802.74,2024-03-08,2024-04-03,2024-04-03,26,26,0,1,94.71,Low
PO_000240,SUP_016,FAB_025,9594,19.48,186891.12,2025-01-07,2025-01-23,2025-01-24,16,17,1,0,89.05,Medium
PO_000241,SUP_004,FAB_002,11449,12.42,142196.58,2024-10-24,2024-11-10,2024-11-10,17,17,0,1,83.43,High
PO_000242,SUP_006,FAB_026,9562,12.79,122297.98,2025-01-06,2025-01-22,2025-01-23,16,17,1,0,97.46,Medium
PO_000243,SUP_021,FAB_017,16085,10.83,174200.55,2024-06-02,2024-07-09,2024-07-09,37,37,0,1,91.66,Low
PO_000244,SUP_020,FAB_005,2097,6.02,12623.94,2024-01-23,2024-02-23,2024-02-23,31,31,0,1,92.54,Low
PO_000245,SUP_008,FAB_024,12741,4.27,54404.07,2025-11-11,2025-12-15,2025-12-15,34,34,0,1,93.76,Low
PO_000246,SUP_007,FAB_011,17389,5.74,99812.86,2024-12-30,2025-02-04,2025-02-04,36,36,0,1,91.11,Low
PO_000247,SUP_002,FAB_004,18059,7.87,142124.33,2024-10-10,2024-11-08,2024-11-08,29,29,0,1,90.12,Low
PO_000248,SUP_014,FAB_001,5511,11.57,63762.27,2024-07-05,2024-08-02,2024-08-06,28,32,4,0,93.14,Medium
PO_000249,SUP_012,FAB_030,7486,15.33,114760.38,2025-07-05,2025-08-01,2025-08-01,27,27,0,1,94.08,Low
PO_000250,SUP_002,FAB_005,19861,6.1,121152.1,2024-07-17,2024-08-15,2024-08-15,29,29,0,1,87.06,Low
PO_000251,SUP_016,FAB_012,4850,13.37,64844.5,2024-06-16,2024-07-13,2024-07-13,27,27,0,1,99.31,Low
PO_000252,SUP_023,FAB_028,18542,15.73,291665.66,2025-03-27,2025-04-20,2025-04-20,24,24,0,1,92.03,Low
PO_000253,SUP_002,FAB_027,7392,11.4,84268.8,2025-03-05,2025-04-05,2025-04-05,31,31,0,1,100.0,Low
PO_000254,SUP_003,FAB_018,13518,10.14,137072.52,2024-02-01,2024-02-27,2024-02-27,26,26,0,1,93.46,Low
PO_000255,SUP_020,FAB_030,2986,15.13,45178.18,2025-04-24,2025-05-13,2025-05-15,19,21,2,0,89.78,Medium
PO_000256,SUP_002,FAB_027,10677,11.4,121717.8,2024-12-18,2025-01-18,2025-01-18,31,31,0,1,96.72,Low
PO_000257,SUP_023,FAB_017,804,9.24,7428.96,2025-07-12,2025-08-18,2025-08-20,37,39,2,0,93.75,Medium
PO_000258,SUP_007,FAB_012,12077,10.96,132363.92,2025-09-30,2025-10-22,2025-10-22,22,22,0,1,91.94,Low
PO_000259,SUP_005,FAB_021,19716,11.74,231465.84,2025-04-27,2025-05-18,2025-05-18,21,21,0,1,96.48,Low
PO_000260,SUP_024,FAB_026,12231,14.09,172334.79,2024-03-06,2024-04-14,2024-04-14,39,39,0,1,87.34,Low
PO_000261,SUP_012,FAB_016,19146,5.69,108940.74,2024-11-27,2024-12-13,2024-12-18,16,21,5,0,97.3,Medium
PO_000262,SUP_009,FAB_005,15911,7.36,117104.96,2025-05-08,2025-06-03,2025-06-03,26,26,0,1,95.62,Low
PO_000263,SUP_003,FAB_016,17515,4.92,86173.8,2025-09-12,2025-10-16,2025-10-18,34,36,2,0,88.37,Medium
PO_000264,SUP_012,FAB_017,9237,9.86,91076.82,2024-01-06,2024-02-03,2024-02-04,28,29,1,0,100.0,Medium
PO_000265,SUP_007,FAB_019,5601,16.0,89616.0,2025-02-13,2025-03-25,2025-04-03,40,49,9,0,93.23,High
PO_000266,SUP_012,FAB_017,16541,9.86,163094.26,2024-11-16,2024-12-14,2024-12-14,28,28,0,1,99.76,Low
PO_000267,SUP_016,FAB_025,9615,19.48,187300.2,2025-06-01,2025-06-17,2025-06-17,16,16,0,1,90.53,Low
PO_000268,SUP_011,FAB_001,11232,9.83,110410.56,2025-06-03,2025-07-11,2025-07-11,38,38,0,1,91.96,Low
PO_000269,SUP_011,FAB_019,1758,15.83,27829.14,2024-07-26,2024-08-11,2024-08-11,16,16,0,1,94.26,Low
PO_000270,SUP_008,FAB_024,9101,4.27,38861.27,2025-01-19,2025-02-22,2025-02-22,34,34,0,1,93.1,Low
PO_000271,SUP_014,FAB_019,11559,16.12,186331.08,2025-05-31,2025-07-05,2025-07-13,35,43,8,0,86.55,High
PO_000272,SUP_018,FAB_005,18662,7.22,134739.64,2025-02-22,2025-04-02,2025-04-02,39,39,0,1,92.19,Low
PO_000273,SUP_008,FAB_024,17085,4.27,72952.95,2024-12-25,2025-01-28,2025-01-28,34,34,0,1,91.7,Low
PO_000274,SUP_023,FAB_028,919,15.73,14455.87,2025-06-29,2025-07-23,2025-07-26,24,27,3,0,90.88,Medium
PO_000275,SUP_005,FAB_003,16921,17.05,288503.05,2024-02-21,2024-03-31,2024-04-02,39,41,2,0,95.2,Medium
PO_000276,SUP_023,FAB_028,2040,15.73,32089.2,2025-09-06,2025-09-30,2025-09-30,24,24,0,1,97.64,Low
PO_000277,SUP_002,FAB_022,2230,5.07,11306.1,2025-04-02,2025-04-26,2025-04-28,24,26,2,0,94.79,Medium
PO_000278,SUP_012,FAB_023,14137,7.53,106451.61,2025-07-07,2025-08-01,2025-08-01,25,25,0,1,97.38,Low
PO_000279,SUP_018,FAB_014,5058,19.73,99794.34,2024-02-23,2024-03-13,2024-03-16,19,22,3,0,94.19,Medium
PO_000280,SUP_004,FAB_022,15569,5.07,78934.83,2025-05-26,2025-06-15,2025-06-21,20,26,6,0,93.42,Medium
PO_000281,SUP_004,FAB_019,8411,15.3,128688.3,2025-03-17,2025-04-12,2025-04-12,26,26,0,1,97.55,Low
PO_000282,SUP_010,FAB_029,14987,8.48,127089.76,2025-06-13,2025-06-28,2025-06-28,15,15,0,1,90.51,Low
PO_000283,SUP_015,FAB_009,1655,8.22,13604.1,2024-12-13,2025-01-18,2025-01-19,36,37,1,0,92.71,Medium
PO_000284,SUP_021,FAB_019,17619,17.9,315380.1,2025-08-03,2025-08-31,2025-08-31,28,28,0,1,91.06,Low
PO_000285,SUP_012,FAB_005,3974,7.19,28573.06,2024-07-16,2024-08-02,2024-08-02,17,17,0,1,96.67,Low
PO_000286,SUP_021,FAB_019,623,17.9,11151.7,2024-03-30,2024-04-27,2024-04-27,28,28,0,1,98.47,Low
PO_000287,SUP_004,FAB_018,8223,12.22,100485.06,2024-06-20,2024-07-04,2024-07-04,14,14,0,1,93.19,Low
PO_000288,SUP_009,FAB_005,17989,7.36,132399.04,2025-09-14,2025-10-10,2025-10-10,26,26,0,1,95.99,Low
PO_000289,SUP_020,FAB_010,1750,5.04,8820.0,2024-06-02,2024-07-02,2024-07-02,30,30,0,1,90.3,Low
PO_000290,SUP_002,FAB_005,16542,6.1,100906.2,2025-03-15,2025-04-13,2025-04-15,29,31,2,0,100.0,Medium
PO_000291,SUP_012,FAB_030,7823,15.33,119926.59,2025-10-12,2025-11-08,2025-11-08,27,27,0,1,98.72,Low
PO_000292,SUP_019,FAB_003,19951,16.33,325799.83,2024-12-16,2025-01-13,2025-01-14,28,29,1,0,93.37,Medium
PO_000293,SUP_002,FAB_025,18406,18.91,348057.46,2025-08-16,2025-09-11,2025-09-15,26,30,4,0,90.89,Medium
PO_000294,SUP_008,FAB_015,9840,13.41,131954.4,2025-11-26,2025-12-24,2026-01-01,28,36,8,0,96.2,High
PO_000295,SUP_011,FAB_020,3485,8.32,28995.2,2025-04-18,2025-05-27,2025-05-27,39,39,0,1,94.78,Low
PO_000296,SUP_022,FAB_011,5549,6.02,33404.98,2025-06-02,2025-06-16,2025-06-16,14,14,0,1,91.63,Low
PO_000297,SUP_017,FAB_029,8742,9.81,85759.02,2024-04-21,2024-05-25,2024-05-27,34,36,2,0,93.38,Medium
PO_000298,SUP_025,FAB_020,19928,9.52,189714.56,2025-06-05,2025-07-11,2025-07-11,36,36,0,1,94.44,Low
PO_000299,SUP_021,FAB_005,19055,7.53,143484.15,2025-07-12,2025-08-09,2025-08-09,28,28,0,1,99.11,Low
PO_000300,SUP_005,FAB_030,11438,15.73,179919.74,2024-02-02,2024-02-24,2024-02-24,22,22,0,1,98.55,Low
PO_000301,SUP_010,FAB_006,6231,16.62,103559.22,2024-10-08,2024-11-13,2024-11-14,36,37,1,0,95.74,Medium
PO_000302,SUP_003,FAB_016,9100,4.92,44772.0,2024-02-02,2024-03-07,2024-03-07,34,34,0,1,90.28,Low
PO_000303,SUP_019,FAB_002,13356,15.11,201809.16,2025-06-19,2025-07-20,2025-07-21,31,32,1,0,97.98,Medium
PO_000304,SUP_004,FAB_011,8259,6.56,54179.04,2024-02-15,2024-03-18,2024-03-18,32,32,0,1,98.02,Low
PO_000305,SUP_022,FAB_020,7937,10.02,79528.74,2025-09-14,2025-10-12,2025-10-12,28,28,0,1,94.74,Low
PO_000306,SUP_011,FAB_021,13134,13.4,175995.6,2025-05-19,2025-06-27,2025-06-27,39,39,0,1,96.39,Low
PO_000307,SUP_005,FAB_014,14119,19.38,273626.22,2025-04-14,2025-05-16,2025-05-17,32,33,1,0,94.18,Medium
PO_000308,SUP_022,FAB_005,3708,7.26,26920.08,2024-07-17,2024-08-09,2024-08-09,23,23,0,1,94.84,Low
PO_000309,SUP_018,FAB_004,15480,7.39,114397.2,2024-05-22,2024-06-21,2024-06-21,30,30,0,1,100.0,Low
PO_000310,SUP_025,FAB_002,5681,14.8,84078.8,2025-10-14,2025-11-03,2025-11-03,20,20,0,1,97.82,Low
PO_000311,SUP_001,FAB_010,2310,5.36,12381.6,2025-01-16,2025-02-10,2025-02-10,25,25,0,1,96.28,Low
PO_000312,SUP_022,FAB_025,1263,18.59,23479.17,2025-01-06,2025-01-26,2025-01-26,20,20,0,1,95.18,Low
PO_000313,SUP_016,FAB_029,16110,9.89,159327.9,2025-03-09,2025-03-27,2025-03-27,18,18,0,1,91.78,Low
PO_000314,SUP_003,FAB_025,14469,18.52,267965.88,2025-08-01,2025-09-03,2025-09-03,33,33,0,1,95.66,Low
PO_000315,SUP_017,FAB_029,1714,9.81,16814.34,2025-09-22,2025-10-26,2025-11-05,34,44,10,0,93.12,High
PO_000316,SUP_009,FAB_008,17633,14.7,259205.1,2025-07-21,2025-08-13,2025-08-13,23,23,0,1,96.34,Low
PO_000317,SUP_003,FAB_018,3310,10.14,33563.4,2025-11-13,2025-12-09,2025-12-09,26,26,0,1,94.65,Low
PO_000318,SUP_023,FAB_019,3116,15.67,48827.72,2024-11-10,2024-11-26,2024-11-26,16,16,0,1,91.39,Low
PO_000319,SUP_022,FAB_005,19618,7.26,142426.68,2025-07-29,2025-08-21,2025-08-21,23,23,0,1,97.4,Low
PO_000320,SUP_008,FAB_021,19701,12.27,241731.27,2025-03-04,2025-03-22,2025-03-27,18,23,5,0,98.11,Medium
PO_000321,SUP_022,FAB_011,11523,6.02,69368.46,2024-08-23,2024-09-06,2024-09-06,14,14,0,1,88.62,Low
PO_000322,SUP_013,FAB_020,18957,8.4,159238.8,2025-01-05,2025-02-11,2025-02-21,37,47,10,0,90.88,High
PO_000323,SUP_017,FAB_005,12947,6.39,82731.33,2024-07-22,2024-08-21,2024-09-02,30,42,12,0,92.1,High
PO_000324,SUP_016,FAB_014,10625,20.14,213987.5,2025-04-06,2025-05-03,2025-05-03,27,27,0,1,93.36,Low
PO_000325,SUP_020,FAB_030,3790,15.13,57342.7,2024-05-01,2024-05-20,2024-05-24,19,23,4,0,87.95,Medium
PO_000326,SUP_014,FAB_003,7308,14.68,107281.44,2024-04-21,2024-05-28,2024-05-28,37,37,0,1,85.85,Low
PO_000327,SUP_022,FAB_023,6847,7.57,51831.79,2025-09-13,2025-10-05,2025-10-05,22,22,0,1,100.0,Low
PO_000328,SUP_012,FAB_026,5323,11.82,62917.86,2024-09-23,2024-10-10,2024-10-10,17,17,0,1,99.66,Low
PO_000329,SUP_002,FAB_004,13056,7.87,102750.72,2025-03-08,2025-04-06,2025-04-06,29,29,0,1,92.02,Low
PO_000330,SUP_023,FAB_020,5477,8.76,47978.52,2025-03-20,2025-04-23,2025-04-23,34,34,0,1,91.42,Low
PO_000331,SUP_014,FAB_003,17502,14.68,256929.36,2024-08-08,2024-09-14,2024-09-20,37,43,6,0,98.88,Medium
PO_000332,SUP_003,FAB_023,15055,7.68,115622.4,2024-12-24,2025-01-07,2025-01-13,14,20,6,0,94.92,Medium
PO_000333,SUP_010,FAB_006,16282,16.62,270606.84,2024-10-01,2024-11-06,2024-11-19,36,49,13,0,91.41,High
PO_000334,SUP_021,FAB_010,1200,4.79,5748.0,2024-06-22,2024-07-31,2024-07-31,39,39,0,1,92.5,Low
PO_000335,SUP_003,FAB_023,10262,7.68,78812.16,2024-05-03,2024-05-17,2024-05-20,14,17,3,0,95.7,Medium
PO_000336,SUP_021,FAB_017,4126,10.83,44684.58,2024-12-12,2025-01-18,2025-01-18,37,37,0,1,100.0,Low
PO_000337,SUP_006,FAB_015,3674,13.95,51252.3,2024-12-12,2024-12-29,2024-12-29,17,17,0,1,91.21,Low
PO_000338,SUP_019,FAB_012,19291,12.38,238822.58,2024-06-07,2024-07-17,2024-07-17,40,40,0,1,91.3,Low
PO_000339,SUP_008,FAB_011,10675,5.27,56257.25,2024-10-21,2024-11-11,2024-11-14,21,24,3,0,92.09,Medium
PO_000340,SUP_020,FAB_027,6809,10.12,68907.08,2025-04-12,2025-05-03,2025-05-09,21,27,6,0,86.01,Medium
PO_000341,SUP_024,FAB_021,13224,11.96,158159.04,2024-07-13,2024-07-30,2024-08-09,17,27,10,0,88.72,High
PO_000342,SUP_018,FAB_024,2683,5.25,14085.75,2024-03-20,2024-04-05,2024-04-05,16,16,0,1,100.0,Low
PO_000343,SUP_019,FAB_016,2339,5.34,12490.26,2025-10-15,2025-11-07,2025-11-14,23,30,7,0,89.92,Medium
PO_000344,SUP_023,FAB_019,11974,15.67,187632.58,2024-11-14,2024-11-30,2024-11-30,16,16,0,1,92.06,Low
PO_000345,SUP_015,FAB_001,19579,11.17,218697.43,2025-05-20,2025-06-28,2025-06-29,39,40,1,0,92.82,Medium
PO_000346,SUP_010,FAB_018,13466,11.86,159706.76,2025-11-07,2025-11-24,2025-11-24,17,17,0,1,96.22,Low
PO_000347,SUP_016,FAB_025,10394,19.48,202475.12,2025-04-27,2025-05-13,2025-05-13,16,16,0,1,87.05,Low
PO_000348,SUP_008,FAB_025,14905,16.9,251894.5,2024-05-22,2024-06-22,2024-06-22,31,31,0,1,88.12,Low
PO_000349,SUP_023,FAB_020,8092,8.76,70885.92,2024-12-06,2025-01-09,2025-01-09,34,34,0,1,90.55,Low
PO_000350,SUP_011,FAB_019,18019,15.83,285240.77,2024-10-03,2024-10-19,2024-10-30,16,27,11,0,100.0,High
PO_000351,SUP_016,FAB_025,15566,19.48,303225.68,2024-07-02,2024-07-18,2024-07-31,16,29,13,0,97.22,High
PO_000352,SUP_009,FAB_025,14545,19.05,277082.25,2025-03-17,2025-04-04,2025-04-04,18,18,0,1,92.71,Low
PO_000353,SUP_004,FAB_017,18439,11.49,211864.11,2024-09-14,2024-10-16,2024-10-16,32,32,0,1,90.74,Low
PO_000354,SUP_023,FAB_017,16082,9.24,148597.68,2024-07-22,2024-08-28,2024-08-30,37,39,2,0,91.89,Medium
PO_000355,SUP_022,FAB_021,13976,13.91,194406.16,2024-10-21,2024-11-12,2024-11-12,22,22,0,1,96.57,Low
PO_000356,SUP_011,FAB_015,13012,13.68,178004.16,2024-03-02,2024-03-31,2024-04-05,29,34,5,0,93.31,Medium
PO_000357,SUP_015,FAB_010,12363,5.34,66018.42,2025-10-25,2025-11-09,2025-11-09,15,15,0,1,92.37,Low
PO_000358,SUP_007,FAB_026,13582,14.05,190827.1,2024-10-07,2024-10-23,2024-10-23,16,16,0,1,90.15,Low
PO_000359,SUP_022,FAB_025,3302,18.59,61384.18,2024-02-16,2024-03-07,2024-03-07,20,20,0,1,99.91,Low
PO_000360,SUP_008,FAB_006,10752,16.71,179665.92,2025-06-24,2025-07-30,2025-07-30,36,36,0,1,95.61,Low
PO_000361,SUP_022,FAB_001,14601,9.5,138709.5,2025-05-06,2025-05-26,2025-05-26,20,20,0,1,99.24,Low
PO_000362,SUP_018,FAB_017,15719,11.15,175266.85,2024-08-10,2024-09-09,2024-09-09,30,30,0,1,93.47,Low
PO_000363,SUP_006,FAB_018,19972,11.78,235270.16,2024-06-14,2024-07-21,2024-07-25,37,41,4,0,91.75,Medium
PO_000364,SUP_004,FAB_017,19004,11.49,218355.96,2024-11-07,2024-12-09,2024-12-09,32,32,0,1,93.71,Low
PO_000365,SUP_002,FAB_030,14752,15.39,227033.28,2025-03-11,2025-04-17,2025-04-22,37,42,5,0,94.67,Medium
PO_000366,SUP_018,FAB_011,17717,5.86,103821.62,2024-05-24,2024-06-21,2024-06-21,28,28,0,1,96.86,Low
PO_000367,SUP_004,FAB_014,13692,19.52,267267.84,2024-08-19,2024-09-08,2024-09-11,20,23,3,0,88.51,Medium
PO_000368,SUP_024,FAB_020,19795,8.15,161329.25,2025-06-22,2025-07-26,2025-07-26,34,34,0,1,95.6,Low
PO_000369,SUP_002,FAB_027,14607,11.4,166519.8,2025-10-29,2025-11-29,2025-11-29,31,31,0,1,97.72,Low
PO_000370,SUP_022,FAB_001,8908,9.5,84626.0,2025-10-27,2025-11-16,2025-11-16,20,20,0,1,98.92,Low
PO_000371,SUP_017,FAB_023,17803,7.59,135124.77,2025-05-13,2025-05-27,2025-06-09,14,27,13,0,88.73,High
PO_000372,SUP_001,FAB_024,8747,4.4,38486.8,2024-06-09,2024-07-07,2024-07-07,28,28,0,1,94.34,Low
PO_000373,SUP_023,FAB_006,12437,14.79,183943.23,2024-06-25,2024-07-30,2024-08-07,35,43,8,0,98.82,High
PO_000374,SUP_025,FAB_014,17943,17.33,310952.19,2024-02-02,2024-02-16,2024-02-21,14,19,5,0,88.04,Medium
PO_000375,SUP_009,FAB_019,2414,17.77,42896.78,2024-08-14,2024-09-05,2024-09-07,22,24,2,0,98.21,Medium
PO_000376,SUP_015,FAB_009,12288,8.22,101007.36,2024-05-25,2024-06-30,2024-06-30,36,36,0,1,96.39,Low
PO_000377,SUP_018,FAB_007,9225,7.44,68634.0,2024-11-23,2024-12-30,2024-12-31,37,38,1,0,94.75,Medium
PO_000378,SUP_017,FAB_007,14875,6.62,98472.5,2025-06-29,2025-07-20,2025-08-01,21,33,12,0,85.82,High
PO_000379,SUP_009,FAB_019,8612,17.77,153035.24,2024-04-05,2024-04-27,2024-04-27,22,22,0,1,95.09,Low
PO_000380,SUP_024,FAB_015,13311,12.36,164523.96,2025-05-26,2025-06-22,2025-06-22,27,27,0,1,94.85,Low
PO_000381,SUP_006,FAB_010,16207,5.13,83141.91,2025-03-14,2025-04-09,2025-04-09,26,26,0,1,90.34,Low
PO_000382,SUP_002,FAB_022,13366,5.07,67765.62,2025-04-10,2025-05-04,2025-05-05,24,25,1,0,93.61,Medium
PO_000383,SUP_019,FAB_012,6773,12.38,83849.74,2025-06-08,2025-07-18,2025-07-27,40,49,9,0,91.49,High
PO_000384,SUP_024,FAB_026,17977,14.09,253295.93,2025-02-23,2025-04-03,2025-04-04,39,40,1,0,100.0,Medium
PO_000385,SUP_008,FAB_024,18341,4.27,78316.07,2025-01-30,2025-03-05,2025-03-06,34,35,1,0,97.44,Medium
PO_000386,SUP_023,FAB_019,15286,15.67,239531.62,2025-04-12,2025-04-28,2025-04-28,16,16,0,1,95.92,Low
PO_000387,SUP_007,FAB_012,3949,10.96,43281.04,2024-07-08,2024-07-30,2024-08-07,22,30,8,0,95.51,High
PO_000388,SUP_010,FAB_011,888,6.57,5834.16,2024-05-28,2024-06-12,2024-06-18,15,21,6,0,86.67,Medium
PO_000389,SUP_024,FAB_021,8099,11.96,96864.04,2024-07-08,2024-07-25,2024-07-30,17,22,5,0,91.45,Medium
PO_000390,SUP_022,FAB_011,13992,6.02,84231.84,2025-04-29,2025-05-13,2025-05-13,14,14,0,1,96.27,Low
PO_000391,SUP_022,FAB_023,6190,7.57,46858.3,2025-11-25,2025-12-17,2025-12-17,22,22,0,1,91.71,Low
PO_000392,SUP_012,FAB_008,13670,13.43,183588.1,2024-05-31,2024-07-05,2024-07-06,35,36,1,0,91.11,Medium
PO_000393,SUP_001,FAB_007,7802,8.25,64366.5,2024-06-20,2024-07-25,2024-07-25,35,35,0,1,92.03,Low
PO_000394,SUP_004,FAB_019,19276,15.3,294922.8,2024-01-07,2024-02-02,2024-02-08,26,32,6,0,95.74,Medium
PO_000395,SUP_024,FAB_004,15608,7.78,121430.24,2025-03-18,2025-04-21,2025-04-21,34,34,0,1,94.39,Low
PO_000396,SUP_021,FAB_015,17838,15.16,270424.08,2025-07-29,2025-08-20,2025-08-20,22,22,0,1,100.0,Low
PO_000397,SUP_015,FAB_012,2850,12.48,35568.0,2024-11-26,2024-12-30,2025-01-06,34,41,7,0,92.11,Medium
PO_000398,SUP_025,FAB_015,15946,13.15,209689.9,2024-09-28,2024-10-30,2024-10-30,32,32,0,1,94.74,Low
PO_000399,SUP_014,FAB_009,14994,8.16,122351.04,2025-09-10,2025-09-29,2025-10-02,19,22,3,0,93.74,Medium
PO_000400,SUP_013,FAB_010,14039,5.1,71598.9,2025-09-30,2025-10-27,2025-10-27,27,27,0,1,93.29,Low
PO_000401,SUP_023,FAB_028,1745,15.73,27448.85,2025-09-14,2025-10-08,2025-10-08,24,24,0,1,87.89,Low
PO_000402,SUP_007,FAB_028,6197,17.07,105782.79,2024-01-26,2024-02-16,2024-02-21,21,26,5,0,94.18,Medium
PO_000403,SUP_025,FAB_024,18114,5.42,98177.88,2024-03-02,2024-03-22,2024-03-22,20,20,0,1,100.0,Low
PO_000404,SUP_022,FAB_007,5193,8.25,42842.25,2024-12-31,2025-01-29,2025-01-29,29,29,0,1,98.28,Low
PO_000405,SUP_025,FAB_015,2030,13.15,26694.5,2024-11-11,2024-12-13,2024-12-14,32,33,1,0,94.18,Medium
PO_000406,SUP_002,FAB_005,13678,6.1,83435.8,2025-10-20,2025-11-18,2025-11-18,29,29,0,1,89.9,Low
PO_000407,SUP_007,FAB_012,2187,10.96,23969.52,2024-08-22,2024-09-13,2024-09-25,22,34,12,0,88.52,High
PO_000408,SUP_019,FAB_011,14753,5.61,82764.33,2025-02-07,2025-02-22,2025-02-23,15,16,1,0,100.0,Medium
PO_000409,SUP_025,FAB_009,4606,8.15,37538.9,2025-04-04,2025-05-01,2025-05-01,27,27,0,1,89.13,Low
PO_000410,SUP_005,FAB_019,2258,16.25,36692.5,2024-06-30,2024-07-27,2024-07-27,27,27,0,1,98.22,Low
PO_000411,SUP_011,FAB_001,13733,9.83,134995.39,2025-03-23,2025-04-30,2025-04-30,38,38,0,1,92.61,Low
PO_000412,SUP_025,FAB_012,19213,13.62,261681.06,2024-10-31,2024-11-18,2024-11-18,18,18,0,1,92.12,Low
PO_000413,SUP_006,FAB_026,7733,12.79,98905.07,2024-12-13,2024-12-29,2024-12-29,16,16,0,1,90.07,Low
PO_000414,SUP_011,FAB_019,2503,15.83,39622.49,2025-11-04,2025-11-20,2025-11-20,16,16,0,1,94.71,Low
PO_000415,SUP_023,FAB_016,8998,5.8,52188.4,2024-01-30,2024-02-29,2024-02-29,30,30,0,1,87.9,Low
PO_000416,SUP_006,FAB_014,3480,16.46,57280.8,2024-12-28,2025-01-17,2025-01-23,20,26,6,0,94.32,Medium
PO_000417,SUP_013,FAB_010,4356,5.1,22215.6,2024-01-08,2024-02-04,2024-02-08,27,31,4,0,94.8,Medium
