markdown_id,sku_id,period,original_price,discount_percentage,discounted_price,units_sold_post_markdown,remaining_unallocated_stock
MKD_01587,SKU_0044,2026-W26,122.8,35,79.82,721,347
MKD_01588,SKU_0028,2026-W35,44.72,15,38.01,769,137
MKD_01589,SKU_0032,2026-W43,114.7,35,74.56,1679,426
MKD_01590,SKU_0023,2026-W41,141.84,35,92.2,2535,927
MKD_01591,SKU_0008,2026-W03,132.98,35,86.44,2472,839
MKD_01592,SKU_0021,2026-W06,75.47,15,64.15,500,1396
MKD_01593,SKU_0049,2026-W13,105.19,15,89.41,361,921
MKD_01594,SKU_0044,2026-W23,122.8,15,104.38,1510,1079
MKD_01595,SKU_0006,2026-W21,123.08,15,104.62,2196,1200
MKD_01596,SKU_0030,2026-W16,142.37,15,121.01,2867,1045
MKD_01597,SKU_0007,2026-W49,107.37,25,80.53,754,280
MKD_01598,SKU_0049,2026-W41,105.19,35,68.37,847,1033
MKD_01599,SKU_0005,2026-W04,92.4,15,78.54,1110,957
MKD_01600,SKU_0025,2026-W01,82.15,50,41.08,2078,529
MKD_01601,SKU_0010,2026-W40,48.95,50,24.48,2445,1241
MKD_01602,SKU_0005,2026-W38,92.4,35,60.06,1417,1474
MKD_01603,SKU_0022,2026-W48,102.42,50,51.21,551,907
MKD_01604,SKU_0037,2026-W21,34.41,35,22.37,2960,1312
MKD_01605,SKU_0037,2026-W22,34.41,15,29.25,1027,645
MKD_01606,SKU_0012,2026-W45,126.0,50,63.0,1584,1463
MKD_01607,SKU_0004,2026-W07,89.27,15,75.88,1841,1406
MKD_01608,SKU_0007,2026-W13,107.37,35,69.79,2863,1493
MKD_01609,SKU_0026,2026-W18,34.16,35,22.2,1206,235
MKD_01610,SKU_0025,2026-W15,82.15,25,61.61,361,153
MKD_01611,SKU_0016,2026-W02,77.88,15,66.2,1561,1480
MKD_01612,SKU_0023,2026-W03,141.84,25,106.38,2457,425
MKD_01613,SKU_0013,2026-W01,146.12,35,94.98,2834,875
MKD_01614,SKU_0033,2026-W05,88.18,25,66.14,658,692
MKD_01615,SKU_0038,2026-W13,129.32,50,64.66,2384,943
MKD_01616,SKU_0032,2026-W35,114.7,50,57.35,1346,643
MKD_01617,SKU_0018,2026-W43,118.5,15,100.72,915,330
MKD_01618,SKU_0039,2026-W31,40.93,15,34.79,509,882
MKD_01619,SKU_0010,2026-W41,48.95,25,36.71,754,1123
MKD_01620,SKU_0035,2026-W09,121.39,35,78.9,1990,107
MKD_01621,SKU_0013,2026-W01,146.12,25,109.59,328,533
MKD_01622,SKU_0043,2026-W11,135.18,15,114.9,2855,332
MKD_01623,SKU_0022,2026-W09,102.42,35,66.57,1740,1346
MKD_01624,SKU_0020,2026-W33,131.42,25,98.56,1314,1298
MKD_01625,SKU_0045,2026-W08,58.35,15,49.6,883,335
MKD_01626,SKU_0003,2026-W38,53.62,35,34.85,2318,127
MKD_01627,SKU_0006,2026-W44,123.08,25,92.31,1369,1481
MKD_01628,SKU_0018,2026-W45,118.5,25,88.88,1108,912
MKD_01629,SKU_0001,2026-W21,53.09,25,39.82,2000,1103
MKD_01630,SKU_0016,2026-W45,77.88,25,58.41,990,1321
MKD_01631,SKU_0008,2026-W07,132.98,50,66.49,972,611
MKD_01632,SKU_0047,2026-W04,63.15,25,47.36,2749,762
MKD_01633,SKU_0022,2026-W01,102.42,35,66.57,2843,499
MKD_01634,SKU_0018,2026-W25,118.5,25,88.88,2391,1411
MKD_01635,SKU_0050,2026-W37,142.4,50,71.2,732,672
MKD_01636,SKU_0036,2026-W14,93.96,15,79.87,413,903
MKD_01637,SKU_0027,2026-W52,141.66,35,92.08,1924,1283
MKD_01638,SKU_0013,2026-W47,146.12,15,124.2,410,1398
MKD_01639,SKU_0039,2026-W16,40.93,15,34.79,2381,1480
MKD_01640,SKU_0031,2026-W42,117.8,35,76.57,1657,950
MKD_01641,SKU_0029,2026-W06,108.48,50,54.24,1259,644
MKD_01642,SKU_0012,2026-W15,126.0,25,94.5,1090,660
MKD_01643,SKU_0018,2026-W02,118.5,25,88.88,1328,1072
MKD_01644,SKU_0006,2026-W12,123.08,35,80.0,2287,372
MKD_01645,SKU_0047,2026-W23,63.15,15,53.68,630,495
MKD_01646,SKU_0039,2026-W19,40.93,35,26.6,700,695
MKD_01647,SKU_0037,2026-W49,34.41,15,29.25,2041,340
MKD_01648,SKU_0042,2026-W06,140.72,15,119.61,913,1181
MKD_01649,SKU_0017,2026-W21,44.35,25,33.26,1985,1414
MKD_01650,SKU_0006,2026-W12,123.08,50,61.54,1288,375
MKD_01651,SKU_0041,2026-W48,122.51,50,61.26,2482,956
MKD_01652,SKU_0010,2026-W06,48.95,35,31.82,1089,1058
MKD_01653,SKU_0031,2026-W31,117.8,25,88.35,1922,1468
MKD_01654,SKU_0039,2026-W23,40.93,15,34.79,1780,832
MKD_01655,SKU_0039,2026-W33,40.93,15,34.79,1454,1451
MKD_01656,SKU_0034,2026-W07,104.29,25,78.22,361,543
MKD_01657,SKU_0018,2026-W27,118.5,35,77.03,2736,646
MKD_01658,SKU_0014,2026-W29,85.17,15,72.39,1455,1318
MKD_01659,SKU_0033,2026-W04,88.18,25,66.14,2780,1071
MKD_01660,SKU_0050,2026-W33,142.4,50,71.2,604,397
MKD_01661,SKU_0030,2026-W49,142.37,15,121.01,577,1414
MKD_01662,SKU_0012,2026-W26,126.0,25,94.5,2847,1257
MKD_01663,SKU_0023,2026-W39,141.84,15,120.56,508,959
MKD_01664,SKU_0011,2026-W20,47.94,35,31.16,883,153
MKD_01665,SKU_0024,2026-W02,58.2,25,43.65,1123,176
MKD_01666,SKU_0028,2026-W32,44.72,35,29.07,718,396
MKD_01667,SKU_0036,2026-W23,93.96,50,46.98,1149,547
MKD_01668,SKU_0043,2026-W33,135.18,35,87.87,381,1432
MKD_01669,SKU_0050,2026-W05,142.4,15,121.04,1104,995
MKD_01670,SKU_0004,2026-W37,89.27,35,58.03,1506,1114
MKD_01671,SKU_0017,2026-W08,44.35,25,33.26,1432,461
MKD_01672,SKU_0022,2026-W48,102.42,35,66.57,2496,471
MKD_01673,SKU_0030,2026-W36,142.37,15,121.01,2706,1239
MKD_01674,SKU_0002,2026-W21,98.56,35,64.06,2176,907
MKD_01675,SKU_0038,2026-W11,129.32,25,96.99,2614,972
MKD_01676,SKU_0011,2026-W36,47.94,35,31.16,1516,1073
MKD_01677,SKU_0041,2026-W31,122.51,15,104.13,939,336
MKD_01678,SKU_0031,2026-W39,117.8,50,58.9,2908,1483
MKD_01679,SKU_0038,2026-W40,129.32,35,84.06,530,820
MKD_01680,SKU_0015,2026-W17,25.27,15,21.48,1397,555
MKD_01681,SKU_0050,2026-W42,142.4,15,121.04,2799,1058
MKD_01682,SKU_0020,2026-W26,131.42,15,111.71,1312,1421
MKD_01683,SKU_0040,2026-W40,51.26,35,33.32,505,1082
MKD_01684,SKU_0001,2026-W40,53.09,15,45.13,2120,687
MKD_01685,SKU_0004,2026-W16,89.27,50,44.63,1281,1264
MKD_01686,SKU_0032,2026-W21,114.7,25,86.03,770,150
MKD_01687,SKU_0050,2026-W38,142.4,15,121.04,1119,1461
MKD_01688,SKU_0014,2026-W34,85.17,15,72.39,2009,1151
MKD_01689,SKU_0016,2026-W37,77.88,35,50.62,569,622
MKD_01690,SKU_0045,2026-W40,58.35,50,29.18,1297,904
MKD_01691,SKU_0025,2026-W15,82.15,50,41.08,2689,237
MKD_01692,SKU_0044,2026-W03,122.8,15,104.38,2686,340
MKD_01693,SKU_0033,2026-W31,88.18,15,74.95,1259,1386
MKD_01694,SKU_0011,2026-W34,47.94,15,40.75,2721,1380
MKD_01695,SKU_0023,2026-W18,141.84,15,120.56,2932,231
MKD_01696,SKU_0040,2026-W45,51.26,50,25.63,1139,668
MKD_01697,SKU_0034,2026-W03,104.29,50,52.15,2150,1499
MKD_01698,SKU_0006,2026-W49,123.08,50,61.54,2293,740
MKD_01699,SKU_0019,2026-W50,87.86,35,57.11,374,1092
MKD_01700,SKU_0041,2026-W46,122.51,35,79.63,1920,1130
MKD_01701,SKU_0043,2026-W36,135.18,50,67.59,408,703
MKD_01702,SKU_0050,2026-W32,142.4,50,71.2,2645,209
MKD_01703,SKU_0050,2026-W06,142.4,15,121.04,2880,489
MKD_01704,SKU_0036,2026-W37,93.96,35,61.07,2120,1476
MKD_01705,SKU_0035,2026-W05,121.39,50,60.7,2669,285
MKD_01706,SKU_0016,2026-W05,77.88,25,58.41,781,1099
MKD_01707,SKU_0004,2026-W38,89.27,35,58.03,1502,897
MKD_01708,SKU_0025,2026-W07,82.15,50,41.08,1358,1475
MKD_01709,SKU_0031,2026-W43,117.8,50,58.9,2617,507
MKD_01710,SKU_0033,2026-W26,88.18,25,66.14,2740,646
MKD_01711,SKU_0034,2026-W15,104.29,15,88.65,1313,865
MKD_01712,SKU_0009,2026-W48,32.58,35,21.18,1441,1393
MKD_01713,SKU_0004,2026-W23,89.27,15,75.88,1489,776
MKD_01714,SKU_0015,2026-W20,25.27,15,21.48,849,322
MKD_01715,SKU_0019,2026-W06,87.86,25,65.89,2014,939
MKD_01716,SKU_0023,2026-W36,141.84,15,120.56,2731,1300
MKD_01717,SKU_0050,2026-W02,142.4,35,92.56,1111,914
MKD_01718,SKU_0043,2026-W03,135.18,35,87.87,871,1284
MKD_01719,SKU_0035,2026-W28,121.39,15,103.18,2372,1098
MKD_01720,SKU_0036,2026-W14,93.96,25,70.47,1064,877
MKD_01721,SKU_0011,2026-W02,47.94,15,40.75,394,561
MKD_01722,SKU_0043,2026-W33,135.18,35,87.87,2816,645
MKD_01723,SKU_0031,2026-W37,117.8,25,88.35,790,779
MKD_01724,SKU_0024,2026-W21,58.2,15,49.47,1009,315
MKD_01725,SKU_0038,2026-W27,129.32,25,96.99,880,537
MKD_01726,SKU_0046,2026-W35,132.32,15,112.47,629,1397
MKD_01727,SKU_0030,2026-W46,142.37,25,106.78,1930,135
MKD_01728,SKU_0031,2026-W06,117.8,50,58.9,813,665
MKD_01729,SKU_0009,2026-W20,32.58,15,27.69,1357,255
MKD_01730,SKU_0022,2026-W35,102.42,50,51.21,858,1428
MKD_01731,SKU_0004,2026-W10,89.27,50,44.63,2282,1491
MKD_01732,SKU_0039,2026-W37,40.93,35,26.6,2812,669
MKD_01733,SKU_0041,2026-W51,122.51,15,104.13,793,1156
MKD_01734,SKU_0040,2026-W25,51.26,25,38.45,2037,471
MKD_01735,SKU_0050,2026-W49,142.4,25,106.8,2946,880
MKD_01736,SKU_0029,2026-W04,108.48,35,70.51,2375,1440
MKD_01737,SKU_0027,2026-W27,141.66,35,92.08,458,163
MKD_01738,SKU_0011,2026-W38,47.94,25,35.95,1700,1105
MKD_01739,SKU_0002,2026-W20,98.56,25,73.92,2718,492
MKD_01740,SKU_0023,2026-W14,141.84,35,92.2,1406,340
MKD_01741,SKU_0031,2026-W04,117.8,50,58.9,2267,1326
MKD_01742,SKU_0045,2026-W26,58.35,50,29.18,2247,1319
MKD_01743,SKU_0039,2026-W27,40.93,25,30.7,2562,1349
MKD_01744,SKU_0008,2026-W12,132.98,35,86.44,481,1300
MKD_01745,SKU_0034,2026-W25,104.29,35,67.79,1302,682
MKD_01746,SKU_0032,2026-W30,114.7,50,57.35,1354,314
MKD_01747,SKU_0023,2026-W49,141.84,35,92.2,2058,501
MKD_01748,SKU_0041,2026-W20,122.51,25,91.88,1518,351
MKD_01749,SKU_0040,2026-W06,51.26,15,43.57,1024,1233
MKD_01750,SKU_0002,2026-W38,98.56,25,73.92,571,721
MKD_01751,SKU_0013,2026-W10,146.12,35,94.98,521,1008
MKD_01752,SKU_0017,2026-W05,44.35,15,37.7,1674,836
MKD_01753,SKU_0039,2026-W11,40.93,50,20.46,532,810
MKD_01754,SKU_0025,2026-W09,82.15,35,53.4,1000,1032
MKD_01755,SKU_0006,2026-W48,123.08,25,92.31,2017,1389
MKD_01756,SKU_0036,2026-W30,93.96,15,79.87,1823,172
MKD_01757,SKU_0042,2026-W37,140.72,15,119.61,1885,1036
MKD_01758,SKU_0001,2026-W14,53.09,25,39.82,2432,1180
MKD_01759,SKU_0046,2026-W28,132.32,15,112.47,2605,1041
MKD_01760,SKU_0016,2026-W34,77.88,25,58.41,826,1138
MKD_01761,SKU_0031,2026-W44,117.8,15,100.13,2111,409
MKD_01762,SKU_0013,2026-W12,146.12,35,94.98,2587,1201
MKD_01763,SKU_0007,2026-W07,107.37,35,69.79,1079,986
MKD_01764,SKU_0039,2026-W33,40.93,25,30.7,2343,300
MKD_01765,SKU_0046,2026-W02,132.32,15,112.47,1035,530
MKD_01766,SKU_0038,2026-W29,129.32,50,64.66,365,650
MKD_01767,SKU_0015,2026-W14,25.27,15,21.48,1495,826
MKD_01768,SKU_0050,2026-W05,142.4,35,92.56,1969,521
MKD_01769,SKU_0034,2026-W12,104.29,25,78.22,2364,1349
MKD_01770,SKU_0040,2026-W44,51.26,50,25.63,770,183
MKD_01771,SKU_0024,2026-W21,58.2,50,29.1,1387,1357
MKD_01772,SKU_0035,2026-W08,121.39,15,103.18,609,1194
MKD_01773,SKU_0001,2026-W27,53.09,15,45.13,2087,118
MKD_01774,SKU_0047,2026-W46,63.15,15,53.68,781,418
MKD_01775,SKU_0033,2026-W20,88.18,15,74.95,2280,301
MKD_01776,SKU_0018,2026-W36,118.5,25,88.88,1513,166
MKD_01777,SKU_0007,2026-W22,107.37,15,91.26,2887,680
MKD_01778,SKU_0002,2026-W13,98.56,25,73.92,1693,1354
MKD_01779,SKU_0028,2026-W04,44.72,15,38.01,2181,180
MKD_01780,SKU_0022,2026-W14,102.42,35,66.57,368,1370
MKD_01781,SKU_0028,2026-W47,44.72,25,33.54,2313,1015
MKD_01782,SKU_0006,2026-W38,123.08,50,61.54,2417,940
MKD_01783,SKU_0035,2026-W04,121.39,25,91.04,755,1010
MKD_01784,SKU_0032,2026-W12,114.7,50,57.35,1961,209
MKD_01785,SKU_0040,2026-W47,51.26,35,33.32,2851,398
MKD_01786,SKU_0046,2026-W44,132.32,50,66.16,1558,859
MKD_01787,SKU_0016,2026-W39,77.88,50,38.94,1821,1422
MKD_01788,SKU_0026,2026-W36,34.16,50,17.08,977,911
MKD_01789,SKU_0045,2026-W46,58.35,15,49.6,1949,1336
MKD_01790,SKU_0010,2026-W20,48.95,15,41.61,785,1020
MKD_01791,SKU_0040,2026-W36,51.26,35,33.32,2496,1477
MKD_01792,SKU_0047,2026-W03,63.15,25,47.36,1271,559
MKD_01793,SKU_0022,2026-W02,102.42,15,87.06,1180,1009
MKD_01794,SKU_0025,2026-W03,82.15,50,41.08,438,468
MKD_01795,SKU_0034,2026-W21,104.29,35,67.79,547,527
MKD_01796,SKU_0036,2026-W44,93.96,35,61.07,2098,264
MKD_01797,SKU_0001,2026-W34,53.09,50,26.55,2962,1371
MKD_01798,SKU_0032,2026-W50,114.7,25,86.03,604,1058
MKD_01799,SKU_0016,2026-W29,77.88,50,38.94,910,610
MKD_01800,SKU_0045,2026-W04,58.35,15,49.6,792,162
MKD_01801,SKU_0040,2026-W23,51.26,35,33.32,2664,1051
MKD_01802,SKU_0023,2026-W16,141.84,15,120.56,425,323
MKD_01803,SKU_0011,2026-W32,47.94,15,40.75,1215,146
MKD_01804,SKU_0035,2026-W25,121.39,15,103.18,1120,691
MKD_01805,SKU_0033,2026-W06,88.18,15,74.95,386,794
MKD_01806,SKU_0002,2026-W50,98.56,25,73.92,2194,442
MKD_01807,SKU_0022,2026-W51,102.42,50,51.21,2170,453
MKD_01808,SKU_0028,2026-W39,44.72,15,38.01,1603,1188
MKD_01809,SKU_0046,2026-W50,132.32,35,86.01,1292,892
MKD_01810,SKU_0008,2026-W32,132.98,25,99.73,1078,817
MKD_01811,SKU_0036,2026-W52,93.96,35,61.07,2530,1445
MKD_01812,SKU_0010,2026-W13,48.95,35,31.82,1521,1176
MKD_01813,SKU_0010,2026-W34,48.95,25,36.71,329,1143
MKD_01814,SKU_0022,2026-W25,102.42,50,51.21,990,1455
MKD_01815,SKU_0014,2026-W11,85.17,50,42.59,1271,1279
MKD_01816,SKU_0006,2026-W46,123.08,50,61.54,731,611
MKD_01817,SKU_0048,2026-W52,74.81,35,48.63,308,392
MKD_01818,SKU_0020,2026-W21,131.42,35,85.42,1023,789
MKD_01819,SKU_0026,2026-W45,34.16,50,17.08,2870,205
MKD_01820,SKU_0034,2026-W26,104.29,15,88.65,1146,816
MKD_01821,SKU_0031,2026-W51,117.8,25,88.35,2672,1131
MKD_01822,SKU_0041,2026-W03,122.51,25,91.88,1714,724
MKD_01823,SKU_0006,2026-W30,123.08,25,92.31,1004,1219
MKD_01824,SKU_0012,2026-W12,126.0,15,107.1,2096,271
MKD_01825,SKU_0026,2026-W15,34.16,35,22.2,752,1385
MKD_01826,SKU_0026,2026-W52,34.16,35,22.2,2933,1223
MKD_01827,SKU_0004,2026-W51,89.27,15,75.88,1981,1169
MKD_01828,SKU_0017,2026-W49,44.35,15,37.7,612,975
MKD_01829,SKU_0003,2026-W41,53.62,25,40.21,522,229
MKD_01830,SKU_0011,2026-W07,47.94,25,35.95,860,827
MKD_01831,SKU_0035,2026-W51,121.39,35,78.9,2311,412
MKD_01832,SKU_0016,2026-W52,77.88,50,38.94,1575,1154
MKD_01833,SKU_0019,2026-W49,87.86,25,65.89,2948,937
MKD_01834,SKU_0037,2026-W45,34.41,15,29.25,826,441
MKD_01835,SKU_0022,2026-W37,102.42,15,87.06,731,544
MKD_01836,SKU_0024,2026-W46,58.2,50,29.1,2601,287
MKD_01837,SKU_0014,2026-W45,85.17,50,42.59,1394,471
MKD_01838,SKU_0007,2026-W51,107.37,35,69.79,621,748
MKD_01839,SKU_0049,2026-W02,105.19,50,52.59,2625,1337
MKD_01840,SKU_0024,2026-W08,58.2,25,43.65,549,644
MKD_01841,SKU_0026,2026-W22,34.16,15,29.04,2844,1198
MKD_01842,SKU_0038,2026-W26,129.32,25,96.99,789,326
MKD_01843,SKU_0002,2026-W19,98.56,35,64.06,2290,1473
MKD_01844,SKU_0027,2026-W45,141.66,15,120.41,1471,1272
MKD_01845,SKU_0050,2026-W13,142.4,35,92.56,1508,126
MKD_01846,SKU_0023,2026-W06,141.84,15,120.56,1246,950
MKD_01847,SKU_0033,2026-W39,88.18,15,74.95,1552,1487
MKD_01848,SKU_0050,2026-W30,142.4,35,92.56,1588,627
MKD_01849,SKU_0045,2026-W11,58.35,35,37.93,1201,747
MKD_01850,SKU_0024,2026-W09,58.2,50,29.1,2686,746
MKD_01851,SKU_0024,2026-W23,58.2,15,49.47,1794,401
MKD_01852,SKU_0018,2026-W07,118.5,15,100.72,313,1163
MKD_01853,SKU_0032,2026-W21,114.7,15,97.5,1551,121
MKD_01854,SKU_0040,2026-W12,51.26,25,38.45,2829,1477
MKD_01855,SKU_0013,2026-W27,146.12,35,94.98,1932,443
MKD_01856,SKU_0039,2026-W11,40.93,50,20.46,1801,703
MKD_01857,SKU_0036,2026-W23,93.96,25,70.47,1424,859
MKD_01858,SKU_0046,2026-W30,132.32,35,86.01,1065,983
MKD_01859,SKU_0014,2026-W34,85.17,35,55.36,1834,787
MKD_01860,SKU_0043,2026-W04,135.18,15,114.9,933,611
MKD_01861,SKU_0044,2026-W39,122.8,15,104.38,2970,1045
MKD_01862,SKU_0011,2026-W44,47.94,50,23.97,2171,1203
MKD_01863,SKU_0011,2026-W25,47.94,50,23.97,624,1273
MKD_01864,SKU_0033,2026-W33,88.18,25,66.14,1641,1377
MKD_01865,SKU_0002,2026-W03,98.56,35,64.06,2015,361
MKD_01866,SKU_0004,2026-W15,89.27,35,58.03,1457,335
MKD_01867,SKU_0001,2026-W15,53.09,25,39.82,370,316
MKD_01868,SKU_0043,2026-W04,135.18,25,101.39,751,242
MKD_01869,SKU_0016,2026-W25,77.88,25,58.41,1291,605
MKD_01870,SKU_0039,2026-W33,40.93,50,20.46,1522,1312
MKD_01871,SKU_0027,2026-W27,141.66,50,70.83,2473,928
MKD_01872,SKU_0031,2026-W18,117.8,25,88.35,2397,355
MKD_01873,SKU_0023,2026-W37,141.84,25,106.38,653,474
MKD_01874,SKU_0011,2026-W39,47.94,15,40.75,358,620
MKD_01875,SKU_0013,2026-W03,146.12,50,73.06,1597,959
MKD_01876,SKU_0037,2026-W18,34.41,15,29.25,1273,945
MKD_01877,SKU_0045,2026-W45,58.35,35,37.93,1342,626
MKD_01878,SKU_0047,2026-W49,63.15,50,31.57,2825,633
MKD_01879,SKU_0020,2026-W42,131.42,25,98.56,570,255
MKD_01880,SKU_0001,2026-W29,53.09,50,26.55,358,1360
MKD_01881,SKU_0040,2026-W24,51.26,15,43.57,1155,1396
MKD_01882,SKU_0003,2026-W11,53.62,25,40.21,1978,1383
MKD_01883,SKU_0006,2026-W07,123.08,35,80.0,2889,1237
MKD_01884,SKU_0030,2026-W03,142.37,15,121.01,1353,140
MKD_01885,SKU_0044,2026-W18,122.8,35,79.82,2053,635
MKD_01886,SKU_0049,2026-W15,105.19,50,52.59,2476,1281
MKD_01887,SKU_0036,2026-W10,93.96,25,70.47,2419,732
MKD_01888,SKU_0003,2026-W20,53.62,15,45.58,1351,1389
MKD_01889,SKU_0040,2026-W37,51.26,50,25.63,487,1424
MKD_01890,SKU_0043,2026-W41,135.18,35,87.87,2322,1414
MKD_01891,SKU_0015,2026-W33,25.27,35,16.43,553,780
MKD_01892,SKU_0018,2026-W28,118.5,15,100.72,1296,314
MKD_01893,SKU_0033,2026-W29,88.18,25,66.14,1763,178
MKD_01894,SKU_0049,2026-W27,105.19,15,89.41,2997,1481
MKD_01895,SKU_0037,2026-W07,34.41,25,25.81,1671,488
MKD_01896,SKU_0040,2026-W44,51.26,15,43.57,360,767
MKD_01897,SKU_0002,2026-W46,98.56,50,49.28,2280,684
MKD_01898,SKU_0050,2026-W50,142.4,15,121.04,2125,1357
MKD_01899,SKU_0049,2026-W13,105.19,15,89.41,2886,579
MKD_01900,SKU_0003,2026-W38,53.62,25,40.21,1262,1088
MKD_01901,SKU_0023,2026-W50,141.84,15,120.56,1180,102
MKD_01902,SKU_0045,2026-W09,58.35,15,49.6,667,1040
MKD_01903,SKU_0002,2026-W19,98.56,35,64.06,2711,761
MKD_01904,SKU_0030,2026-W35,142.37,15,121.01,567,523
MKD_01905,SKU_0017,2026-W04,44.35,15,37.7,1055,1320
MKD_01906,SKU_0002,2026-W08,98.56,50,49.28,1890,1261
MKD_01907,SKU_0007,2026-W14,107.37,35,69.79,2002,257
MKD_01908,SKU_0004,2026-W32,89.27,50,44.63,415,1059
MKD_01909,SKU_0026,2026-W31,34.16,50,17.08,326,479
MKD_01910,SKU_0021,2026-W09,75.47,15,64.15,2244,315
MKD_01911,SKU_0031,2026-W16,117.8,50,58.9,947,914
MKD_01912,SKU_0035,2026-W46,121.39,35,78.9,2935,1112
MKD_01913,SKU_0035,2026-W04,121.39,15,103.18,1710,363
MKD_01914,SKU_0033,2026-W05,88.18,35,57.32,1976,1454
MKD_01915,SKU_0045,2026-W52,58.35,50,29.18,1257,250
MKD_01916,SKU_0033,2026-W24,88.18,35,57.32,819,1456
MKD_01917,SKU_0021,2026-W30,75.47,50,37.73,1851,1092
MKD_01918,SKU_0035,2026-W40,121.39,50,60.7,311,758
MKD_01919,SKU_0048,2026-W08,74.81,35,48.63,631,967
MKD_01920,SKU_0043,2026-W39,135.18,50,67.59,683,276
MKD_01921,SKU_0023,2026-W19,141.84,25,106.38,385,1407
MKD_01922,SKU_0021,2026-W50,75.47,25,56.6,1545,384
MKD_01923,SKU_0028,2026-W43,44.72,50,22.36,2699,982
MKD_01924,SKU_0037,2026-W27,34.41,50,17.2,2414,974
MKD_01925,SKU_0040,2026-W04,51.26,15,43.57,2214,1242
MKD_01926,SKU_0012,2026-W26,126.0,15,107.1,348,635
MKD_01927,SKU_0008,2026-W32,132.98,25,99.73,2717,1415
MKD_01928,SKU_0028,2026-W43,44.72,35,29.07,470,694
MKD_01929,SKU_0037,2026-W03,34.41,50,17.2,1163,1229
MKD_01930,SKU_0016,2026-W07,77.88,35,50.62,311,588
MKD_01931,SKU_0005,2026-W05,92.4,15,78.54,1813,829
MKD_01932,SKU_0032,2026-W04,114.7,50,57.35,584,1203
MKD_01933,SKU_0015,2026-W44,25.27,15,21.48,2996,1067
MKD_01934,SKU_0033,2026-W40,88.18,35,57.32,382,1132
MKD_01935,SKU_0012,2026-W23,126.0,35,81.9,1844,128
MKD_01936,SKU_0044,2026-W15,122.8,35,79.82,923,150
MKD_01937,SKU_0008,2026-W03,132.98,25,99.73,918,362
MKD_01938,SKU_0013,2026-W42,146.12,25,109.59,1723,655
MKD_01939,SKU_0004,2026-W24,89.27,25,66.95,2147,267
MKD_01940,SKU_0015,2026-W49,25.27,25,18.95,2593,633
MKD_01941,SKU_0017,2026-W11,44.35,50,22.18,2865,1056
MKD_01942,SKU_0036,2026-W09,93.96,15,79.87,755,1320
MKD_01943,SKU_0025,2026-W41,82.15,35,53.4,2267,575
MKD_01944,SKU_0024,2026-W21,58.2,15,49.47,2990,689
MKD_01945,SKU_0037,2026-W04,34.41,50,17.2,1878,987
MKD_01946,SKU_0004,2026-W46,89.27,50,44.63,2080,939
MKD_01947,SKU_0018,2026-W06,118.5,50,59.25,902,657
MKD_01948,SKU_0014,2026-W47,85.17,35,55.36,1958,1414
MKD_01949,SKU_0036,2026-W17,93.96,25,70.47,2458,769
MKD_01950,SKU_0019,2026-W22,87.86,50,43.93,739,772
MKD_01951,SKU_0032,2026-W02,114.7,15,97.5,1584,1143
MKD_01952,SKU_0015,2026-W28,25.27,25,18.95,2926,1296
MKD_01953,SKU_0031,2026-W26,117.8,25,88.35,515,989
MKD_01954,SKU_0015,2026-W05,25.27,15,21.48,2098,1343
MKD_01955,SKU_0034,2026-W46,104.29,25,78.22,670,183
MKD_01956,SKU_0040,2026-W40,51.26,35,33.32,1027,1122
MKD_01957,SKU_0036,2026-W46,93.96,25,70.47,1255,467
MKD_01958,SKU_0035,2026-W40,121.39,35,78.9,1837,1248
MKD_01959,SKU_0015,2026-W21,25.27,35,16.43,776,254
MKD_01960,SKU_0028,2026-W45,44.72,15,38.01,527,886
MKD_01961,SKU_0023,2026-W21,141.84,15,120.56,2979,292
MKD_01962,SKU_0014,2026-W49,85.17,25,63.88,1000,437
MKD_01963,SKU_0027,2026-W40,141.66,25,106.25,1106,876
MKD_01964,SKU_0049,2026-W33,105.19,35,68.37,2544,569
MKD_01965,SKU_0018,2026-W04,118.5,50,59.25,1657,407
MKD_01966,SKU_0003,2026-W35,53.62,35,34.85,2531,389
MKD_01967,SKU_0021,2026-W25,75.47,25,56.6,2211,1495
MKD_01968,SKU_0039,2026-W48,40.93,15,34.79,1089,1135
MKD_01969,SKU_0033,2026-W06,88.18,35,57.32,1752,1130
MKD_01970,SKU_0026,2026-W03,34.16,35,22.2,2810,711
MKD_01971,SKU_0033,2026-W05,88.18,50,44.09,2464,1187
MKD_01972,SKU_0009,2026-W41,32.58,15,27.69,2212,1193
MKD_01973,SKU_0001,2026-W26,53.09,50,26.55,2017,302
MKD_01974,SKU_0024,2026-W23,58.2,35,37.83,2425,116
MKD_01975,SKU_0043,2026-W07,135.18,50,67.59,2431,1003
MKD_01976,SKU_0004,2026-W06,89.27,15,75.88,1180,946
MKD_01977,SKU_0021,2026-W10,75.47,15,64.15,1056,117
MKD_01978,SKU_0005,2026-W13,92.4,50,46.2,1778,1012
MKD_01979,SKU_0026,2026-W16,34.16,15,29.04,1958,734
MKD_01980,SKU_0042,2026-W12,140.72,50,70.36,1659,1314
MKD_01981,SKU_0036,2026-W25,93.96,35,61.07,2526,653
MKD_01982,SKU_0012,2026-W46,126.0,15,107.1,1003,365
MKD_01983,SKU_0033,2026-W14,88.18,35,57.32,1616,614
