route_id,dc_id,store_id,transit_lead_time_days,transportation_cost_per_unit,expedited_cost_per_unit
ROUTE_01799,DC_02,STORE_0037,5,2.14,6.36
ROUTE_01800,DC_02,STORE_0075,5,0.89,6.07
ROUTE_01801,DC_02,STORE_0054,1,1.95,6.56
ROUTE_01802,DC_05,STORE_0086,1,2.07,11.33
ROUTE_01803,DC_05,STORE_0076,3,3.65,10.15
ROUTE_01804,DC_04,STORE_0062,5,3.7,11.18
ROUTE_01805,DC_03,STORE_0008,7,1.86,9.9
ROUTE_01806,DC_04,STORE_0046,1,1.86,8.04
ROUTE_01807,DC_02,STORE_0066,2,3.4,6.24
ROUTE_01808,DC_02,STORE_0053,4,2.78,8.84
ROUTE_01809,DC_04,STORE_0026,6,1.1,6.11
ROUTE_01810,DC_04,STORE_0013,7,2.44,7.89
ROUTE_01811,DC_03,STORE_0056,4,1.42,9.85
ROUTE_01812,DC_01,STORE_0025,3,2.32,7.65
ROUTE_01813,DC_05,STORE_0034,3,4.05,9.29
ROUTE_01814,DC_05,STORE_0075,3,3.76,5.34
ROUTE_01815,DC_03,STORE_0061,5,2.33,6.06
ROUTE_01816,DC_02,STORE_0047,4,2.75,11.64
ROUTE_01817,DC_04,STORE_0053,1,3.17,9.52
ROUTE_01818,DC_02,STORE_0073,4,2.88,11.06
ROUTE_01819,DC_05,STORE_0010,5,4.12,5.99
ROUTE_01820,DC_01,STORE_0001,5,2.46,5.75
ROUTE_01821,DC_04,STORE_0085,5,1.37,5.81
ROUTE_01822,DC_03,STORE_0051,7,3.92,8.58
ROUTE_01823,DC_04,STORE_0071,1,1.38,11.41
ROUTE_01824,DC_02,STORE_0036,4,4.03,11.46
ROUTE_01825,DC_03,STORE_0085,1,3.47,9.61
ROUTE_01826,DC_04,STORE_0032,1,3.3,8.11
ROUTE_01827,DC_02,STORE_0050,1,1.16,8.64
ROUTE_01828,DC_03,STORE_0061,7,2.88,11.72
ROUTE_01829,DC_04,STORE_0003,6,4.03,8.37
ROUTE_01830,DC_01,STORE_0034,3,0.83,7.87
ROUTE_01831,DC_03,STORE_0072,1,1.85,10.81
ROUTE_01832,DC_03,STORE_0061,3,4.46,7.23
ROUTE_01833,DC_02,STORE_0049,6,2.42,7.77
ROUTE_01834,DC_01,STORE_0042,7,4.27,7.52
ROUTE_01835,DC_01,STORE_0097,5,3.1,9.32
ROUTE_01836,DC_04,STORE_0078,5,3.59,7.43
ROUTE_01837,DC_01,STORE_0060,3,4.24,11.84
ROUTE_01838,DC_05,STORE_0071,6,1.08,8.68
ROUTE_01839,DC_01,STORE_0033,6,0.96,5.09
ROUTE_01840,DC_03,STORE_0052,7,1.56,10.59
ROUTE_01841,DC_05,STORE_0039,7,1.77,7.32
ROUTE_01842,DC_02,STORE_0084,2,3.8,11.78
ROUTE_01843,DC_05,STORE_0034,7,1.13,5.6
ROUTE_01844,DC_04,STORE_0053,7,3.93,10.28
ROUTE_01845,DC_04,STORE_0047,5,2.39,6.32
ROUTE_01846,DC_01,STORE_0085,2,2.31,6.92
ROUTE_01847,DC_05,STORE_0051,6,1.48,5.74
ROUTE_01848,DC_05,STORE_0064,4,1.77,6.36
ROUTE_01849,DC_02,STORE_0019,4,3.36,8.09
ROUTE_01850,DC_03,STORE_0009,3,3.47,6.03
ROUTE_01851,DC_03,STORE_0043,3,2.43,5.45
ROUTE_01852,DC_05,STORE_0076,6,2.29,7.49
ROUTE_01853,DC_02,STORE_0006,5,2.26,5.26
ROUTE_01854,DC_04,STORE_0056,5,3.72,5.94
ROUTE_01855,DC_01,STORE_0058,1,0.84,5.36
ROUTE_01856,DC_05,STORE_0068,7,2.89,6.92
ROUTE_01857,DC_03,STORE_0058,5,2.27,5.44
ROUTE_01858,DC_01,STORE_0068,1,3.85,7.86
ROUTE_01859,DC_04,STORE_0005,2,0.82,10.04
ROUTE_01860,DC_02,STORE_0071,4,2.85,9.95
ROUTE_01861,DC_01,STORE_0033,7,1.81,10.05
ROUTE_01862,DC_05,STORE_0086,5,4.29,11.71
ROUTE_01863,DC_04,STORE_0045,7,3.63,11.16
ROUTE_01864,DC_01,STORE_0056,1,4.46,8.92
ROUTE_01865,DC_01,STORE_0049,5,2.66,10.69
ROUTE_01866,DC_02,STORE_0007,3,1.59,9.47
ROUTE_01867,DC_05,STORE_0066,7,1.13,9.62
ROUTE_01868,DC_03,STORE_0068,1,1.89,11.72
ROUTE_01869,DC_05,STORE_0089,5,1.49,7.72
ROUTE_01870,DC_03,STORE_0019,6,4.43,8.12
ROUTE_01871,DC_04,STORE_0077,1,2.44,9.71
ROUTE_01872,DC_02,STORE_0073,6,1.78,10.03
ROUTE_01873,DC_05,STORE_0088,1,3.15,10.02
ROUTE_01874,DC_05,STORE_0062,2,1.81,7.21
ROUTE_01875,DC_04,STORE_0009,4,3.08,8.67
ROUTE_01876,DC_03,STORE_0059,3,3.51,10.98
ROUTE_01877,DC_03,STORE_0052,2,1.86,5.44
ROUTE_01878,DC_02,STORE_0002,7,2.83,6.31
ROUTE_01879,DC_05,STORE_0007,6,4.28,11.8
ROUTE_01880,DC_05,STORE_0071,2,2.03,10.42
ROUTE_01881,DC_02,STORE_0069,1,3.99,8.19
ROUTE_01882,DC_02,STORE_0095,6,2.45,11.61
ROUTE_01883,DC_04,STORE_0100,7,1.82,10.74
ROUTE_01884,DC_01,STORE_0010,2,2.67,9.96
ROUTE_01885,DC_03,STORE_0080,2,1.03,8.41
ROUTE_01886,DC_02,STORE_0009,1,2.68,9.86
ROUTE_01887,DC_01,STORE_0095,5,3.07,5.05
ROUTE_01888,DC_02,STORE_0064,4,3.11,9.03
ROUTE_01889,DC_05,STORE_0041,1,3.06,7.77
ROUTE_01890,DC_03,STORE_0020,5,1.89,7.32
ROUTE_01891,DC_01,STORE_0049,3,3.38,10.94
ROUTE_01892,DC_04,STORE_0060,4,2.8,8.29
ROUTE_01893,DC_05,STORE_0074,1,1.59,10.09
ROUTE_01894,DC_05,STORE_0039,5,1.23,7.28
ROUTE_01895,DC_01,STORE_0003,1,1.17,7.57
ROUTE_01896,DC_05,STORE_0094,6,2.23,10.65
ROUTE_01897,DC_03,STORE_0035,1,2.97,9.0
ROUTE_01898,DC_02,STORE_0006,5,2.86,9.04
ROUTE_01899,DC_02,STORE_0055,7,2.0,7.29
ROUTE_01900,DC_02,STORE_0030,4,2.36,7.85
ROUTE_01901,DC_03,STORE_0026,4,3.98,8.17
ROUTE_01902,DC_01,STORE_0041,4,3.37,8.75
ROUTE_01903,DC_05,STORE_0030,4,3.38,6.36
ROUTE_01904,DC_05,STORE_0062,2,4.02,5.94
ROUTE_01905,DC_01,STORE_0060,5,2.73,6.17
ROUTE_01906,DC_02,STORE_0087,6,1.08,11.52
ROUTE_01907,DC_03,STORE_0072,4,4.03,9.87
ROUTE_01908,DC_05,STORE_0040,4,4.37,9.2
ROUTE_01909,DC_02,STORE_0019,3,3.53,6.28
ROUTE_01910,DC_01,STORE_0037,3,3.68,10.8
ROUTE_01911,DC_05,STORE_0018,3,3.29,10.47
ROUTE_01912,DC_02,STORE_0068,1,1.65,10.19
ROUTE_01913,DC_01,STORE_0073,5,2.85,11.91
ROUTE_01914,DC_02,STORE_0044,6,1.67,7.57
ROUTE_01915,DC_02,STORE_0040,5,3.83,8.1
ROUTE_01916,DC_01,STORE_0019,3,1.92,11.79
ROUTE_01917,DC_04,STORE_0070,4,3.12,11.4
ROUTE_01918,DC_04,STORE_0066,3,2.32,11.78
ROUTE_01919,DC_03,STORE_0095,7,0.85,7.51
ROUTE_01920,DC_02,STORE_0067,3,1.68,5.07
ROUTE_01921,DC_03,STORE_0032,6,3.84,6.05
ROUTE_01922,DC_04,STORE_0034,7,2.13,6.1
ROUTE_01923,DC_02,STORE_0079,3,2.87,11.71
ROUTE_01924,DC_02,STORE_0094,2,1.18,11.24
ROUTE_01925,DC_05,STORE_0048,3,4.44,10.53
ROUTE_01926,DC_05,STORE_0024,7,3.16,9.48
ROUTE_01927,DC_03,STORE_0084,5,1.91,7.4
ROUTE_01928,DC_02,STORE_0069,7,3.89,9.52
ROUTE_01929,DC_03,STORE_0024,1,1.89,7.45
ROUTE_01930,DC_05,STORE_0043,4,3.96,8.45
ROUTE_01931,DC_01,STORE_0023,7,4.14,6.98
ROUTE_01932,DC_01,STORE_0010,1,4.14,7.02
ROUTE_01933,DC_02,STORE_0098,1,1.98,11.98
ROUTE_01934,DC_05,STORE_0066,1,4.29,11.25
ROUTE_01935,DC_02,STORE_0014,4,3.76,8.65
ROUTE_01936,DC_04,STORE_0072,3,1.9,10.23
ROUTE_01937,DC_01,STORE_0047,4,2.86,10.31
ROUTE_01938,DC_05,STORE_0051,6,4.29,11.94
ROUTE_01939,DC_04,STORE_0033,5,2.03,6.31
ROUTE_01940,DC_05,STORE_0049,4,3.65,7.34
ROUTE_01941,DC_02,STORE_0021,6,2.8,10.95
ROUTE_01942,DC_02,STORE_0040,4,3.57,11.6
ROUTE_01943,DC_01,STORE_0089,5,1.14,6.11
ROUTE_01944,DC_03,STORE_0086,3,3.63,7.62
ROUTE_01945,DC_05,STORE_0029,5,4.38,6.21
ROUTE_01946,DC_05,STORE_0050,2,3.65,11.63
ROUTE_01947,DC_03,STORE_0014,6,1.11,5.73
ROUTE_01948,DC_02,STORE_0014,2,2.9,10.98
ROUTE_01949,DC_01,STORE_0014,4,2.55,8.09
ROUTE_01950,DC_05,STORE_0064,4,4.03,6.23
ROUTE_01951,DC_02,STORE_0006,2,1.15,6.88
ROUTE_01952,DC_03,STORE_0017,2,2.77,9.25
ROUTE_01953,DC_03,STORE_0088,4,2.03,6.9
ROUTE_01954,DC_02,STORE_0060,3,0.81,9.49
ROUTE_01955,DC_05,STORE_0003,4,3.15,10.2
ROUTE_01956,DC_01,STORE_0077,7,1.32,8.08
ROUTE_01957,DC_01,STORE_0047,5,3.11,10.1
ROUTE_01958,DC_03,STORE_0020,7,3.97,5.38
ROUTE_01959,DC_03,STORE_0087,6,4.42,5.76
ROUTE_01960,DC_03,STORE_0021,3,2.3,8.05
ROUTE_01961,DC_04,STORE_0013,1,2.94,9.1
ROUTE_01962,DC_05,STORE_0052,3,3.76,6.17
ROUTE_01963,DC_05,STORE_0047,4,3.72,8.76
ROUTE_01964,DC_01,STORE_0077,1,1.26,10.46
ROUTE_01965,DC_05,STORE_0010,5,2.46,10.67
ROUTE_01966,DC_02,STORE_0055,5,1.8,11.16
ROUTE_01967,DC_01,STORE_0058,6,1.3,10.68
ROUTE_01968,DC_04,STORE_0051,1,1.66,5.04
ROUTE_01969,DC_01,STORE_0016,2,3.94,8.46
ROUTE_01970,DC_05,STORE_0062,1,2.76,6.62
ROUTE_01971,DC_02,STORE_0010,2,3.43,8.14
ROUTE_01972,DC_02,STORE_0014,7,3.95,5.3
ROUTE_01973,DC_02,STORE_0096,5,3.31,10.46
ROUTE_01974,DC_01,STORE_0062,7,4.46,8.58
ROUTE_01975,DC_04,STORE_0005,4,4.27,8.3
ROUTE_01976,DC_03,STORE_0069,7,3.16,11.57
ROUTE_01977,DC_05,STORE_0009,3,4.16,9.93
ROUTE_01978,DC_02,STORE_0005,6,1.18,9.9
ROUTE_01979,DC_02,STORE_0100,7,3.29,11.13
ROUTE_01980,DC_05,STORE_0026,7,3.6,11.28
ROUTE_01981,DC_01,STORE_0056,2,4.07,6.13
ROUTE_01982,DC_05,STORE_0077,6,1.22,10.29
ROUTE_01983,DC_03,STORE_0005,3,2.91,7.63
ROUTE_01984,DC_04,STORE_0043,7,3.47,8.78
ROUTE_01985,DC_05,STORE_0021,5,0.82,5.69
ROUTE_01986,DC_01,STORE_0071,4,0.83,10.62
ROUTE_01987,DC_01,STORE_0075,6,1.22,7.73
ROUTE_01988,DC_04,STORE_0056,3,4.11,9.49
ROUTE_01989,DC_05,STORE_0047,4,4.06,6.76
ROUTE_01990,DC_03,STORE_0044,2,2.72,10.62
ROUTE_01991,DC_01,STORE_0088,1,3.08,6.87
ROUTE_01992,DC_05,STORE_0065,3,2.27,8.84
ROUTE_01993,DC_01,STORE_0032,4,4.41,11.04
ROUTE_01994,DC_04,STORE_0021,4,2.0,6.77
ROUTE_01995,DC_03,STORE_0068,7,1.1,6.61
ROUTE_01996,DC_02,STORE_0025,7,4.45,10.14
ROUTE_01997,DC_03,STORE_0045,5,3.9,8.98
ROUTE_01998,DC_02,STORE_0063,3,3.65,7.81
ROUTE_01999,DC_04,STORE_0022,6,1.19,10.58
ROUTE_02000,DC_04,STORE_0069,3,4.47,7.31
