sell_through_id,sku_id,selling_week,units_available,units_sold,sell_through_rate
ST_001876,SKU_0042,2026-W25,4271,739,0.173
ST_001877,SKU_0041,2026-W36,7422,3355,0.452
ST_001878,SKU_0044,2026-W42,5466,1868,0.3417
ST_001879,SKU_0002,2026-W35,3727,2255,0.605
ST_001880,SKU_0019,2026-W17,9591,1578,0.1645
ST_001881,SKU_0037,2026-W37,3428,806,0.2351
ST_001882,SKU_0008,2026-W32,6323,421,0.0666
ST_001883,SKU_0009,2026-W31,2076,579,0.2789
ST_001884,SKU_0048,2026-W16,8751,3845,0.4394
ST_001885,SKU_0012,2026-W20,7263,4070,0.5604
ST_001886,SKU_0010,2026-W23,2451,1879,0.7666
ST_001887,SKU_0006,2026-W27,2174,1478,0.6799
ST_001888,SKU_0005,2026-W12,8596,3402,0.3958
ST_001889,SKU_0019,2026-W23,2584,1370,0.5302
ST_001890,SKU_0014,2026-W38,2543,2077,0.8168
ST_001891,SKU_0009,2026-W37,7482,2209,0.2952
ST_001892,SKU_0039,2026-W49,7655,7275,0.9504
ST_001893,SKU_0008,2026-W42,4039,1795,0.4444
ST_001894,SKU_0031,2026-W49,2922,855,0.2926
ST_001895,SKU_0050,2026-W22,3918,2611,0.6664
ST_001896,SKU_0020,2026-W15,3782,1026,0.2713
ST_001897,SKU_0045,2026-W02,6484,944,0.1456
ST_001898,SKU_0045,2026-W25,6489,5041,0.7769
ST_001899,SKU_0032,2026-W16,4104,1606,0.3913
ST_001900,SKU_0039,2026-W02,7174,2491,0.3472
ST_001901,SKU_0039,2026-W25,7470,5555,0.7436
ST_001902,SKU_0020,2026-W48,9365,7437,0.7941
ST_001903,SKU_0012,2026-W36,4877,865,0.1774
ST_001904,SKU_0019,2026-W32,7638,6608,0.8651
ST_001905,SKU_0011,2026-W32,7583,7397,0.9755
ST_001906,SKU_0042,2026-W52,4757,1492,0.3136
ST_001907,SKU_0037,2026-W22,3975,3365,0.8465
ST_001908,SKU_0004,2026-W26,6341,5780,0.9115
ST_001909,SKU_0044,2026-W21,4796,4794,0.9996
ST_001910,SKU_0015,2026-W33,6709,3799,0.5663
ST_001911,SKU_0012,2026-W03,3236,1625,0.5022
ST_001912,SKU_0001,2026-W04,2172,2168,0.9982
ST_001913,SKU_0023,2026-W39,8483,6467,0.7623
ST_001914,SKU_0042,2026-W01,5743,820,0.1428
ST_001915,SKU_0041,2026-W32,3840,780,0.2031
ST_001916,SKU_0026,2026-W40,3089,2993,0.9689
ST_001917,SKU_0012,2026-W17,8223,2003,0.2436
ST_001918,SKU_0020,2026-W34,5690,331,0.0582
ST_001919,SKU_0017,2026-W52,6746,332,0.0492
ST_001920,SKU_0024,2026-W40,9241,4102,0.4439
ST_001921,SKU_0009,2026-W22,2856,1182,0.4139
ST_001922,SKU_0025,2026-W15,4531,3407,0.7519
ST_001923,SKU_0019,2026-W42,4558,2588,0.5678
ST_001924,SKU_0011,2026-W42,9490,3926,0.4137
ST_001925,SKU_0014,2026-W16,6944,281,0.0405
ST_001926,SKU_0039,2026-W07,7754,884,0.114
ST_001927,SKU_0046,2026-W31,4695,2058,0.4383
ST_001928,SKU_0047,2026-W43,3815,2567,0.6729
ST_001929,SKU_0012,2026-W23,9315,5695,0.6114
ST_001930,SKU_0017,2026-W15,6591,2038,0.3092
ST_001931,SKU_0026,2026-W27,8875,3297,0.3715
ST_001932,SKU_0004,2026-W20,7670,1294,0.1687
ST_001933,SKU_0047,2026-W35,8661,7140,0.8244
ST_001934,SKU_0031,2026-W07,4955,520,0.1049
ST_001935,SKU_0041,2026-W42,8746,413,0.0472
ST_001936,SKU_0024,2026-W27,2967,914,0.3081
ST_001937,SKU_0045,2026-W52,6323,778,0.123
ST_001938,SKU_0002,2026-W33,6139,2725,0.4439
ST_001939,SKU_0018,2026-W41,7342,6641,0.9045
ST_001940,SKU_0028,2026-W41,6368,5217,0.8193
ST_001941,SKU_0038,2026-W02,3818,2806,0.7349
ST_001942,SKU_0038,2026-W25,5174,2654,0.5129
ST_001943,SKU_0020,2026-W08,4732,710,0.15
ST_001944,SKU_0016,2026-W14,4022,3778,0.9393
ST_001945,SKU_0046,2026-W37,8977,1055,0.1175
ST_001946,SKU_0025,2026-W34,8264,668,0.0808
ST_001947,SKU_0039,2026-W01,5174,4015,0.776
ST_001948,SKU_0017,2026-W34,9609,1313,0.1366
ST_001949,SKU_0030,2026-W15,7345,1862,0.2535
ST_001950,SKU_0012,2026-W32,4326,3545,0.8195
ST_001951,SKU_0031,2026-W01,6578,6240,0.9486
ST_001952,SKU_0015,2026-W09,2323,1763,0.7589
ST_001953,SKU_0050,2026-W49,7143,6747,0.9446
ST_001954,SKU_0039,2026-W05,2225,986,0.4431
ST_001955,SKU_0004,2026-W36,4840,3440,0.7107
ST_001956,SKU_0011,2026-W21,2529,792,0.3132
ST_001957,SKU_0023,2026-W09,2919,2219,0.7602
ST_001958,SKU_0037,2026-W49,8894,5296,0.5955
ST_001959,SKU_0034,2026-W29,5866,1336,0.2278
ST_001960,SKU_0031,2026-W05,5380,4173,0.7757
ST_001961,SKU_0004,2026-W03,3473,1067,0.3072
ST_001962,SKU_0030,2026-W34,4488,516,0.115
ST_001963,SKU_0012,2026-W42,5556,4619,0.8314
ST_001964,SKU_0043,2026-W20,6476,6072,0.9376
ST_001965,SKU_0004,2026-W17,5602,4264,0.7612
ST_001966,SKU_0037,2026-W25,3221,2171,0.674
ST_001967,SKU_0046,2026-W22,8347,7378,0.8839
ST_001968,SKU_0036,2026-W35,4772,1825,0.3824
ST_001969,SKU_0009,2026-W49,6489,3621,0.558
ST_001970,SKU_0038,2026-W52,5190,4700,0.9056
ST_001971,SKU_0029,2026-W39,6875,5849,0.8508
ST_001972,SKU_0004,2026-W23,5983,653,0.1091
ST_001973,SKU_0044,2026-W43,5642,1905,0.3376
ST_001974,SKU_0029,2026-W47,8759,5107,0.5831
ST_001975,SKU_0042,2026-W28,7298,1225,0.1679
ST_001976,SKU_0043,2026-W30,2837,2401,0.8463
ST_001977,SKU_0009,2026-W25,9391,465,0.0495
ST_001978,SKU_0050,2026-W07,7957,6402,0.8046
ST_001979,SKU_0044,2026-W35,6181,5225,0.8453
ST_001980,SKU_0047,2026-W39,7566,7431,0.9822
ST_001981,SKU_0001,2026-W06,3673,645,0.1756
ST_001982,SKU_0014,2026-W29,5255,5156,0.9812
ST_001983,SKU_0048,2026-W31,6137,1304,0.2125
ST_001984,SKU_0033,2026-W50,9240,3467,0.3752
ST_001985,SKU_0037,2026-W07,7903,4282,0.5418
ST_001986,SKU_0043,2026-W36,6722,6527,0.971
ST_001987,SKU_0017,2026-W28,6852,6284,0.9171
ST_001988,SKU_0018,2026-W46,5045,2202,0.4365
ST_001989,SKU_0028,2026-W46,9937,5138,0.5171
ST_001990,SKU_0004,2026-W32,3095,2984,0.9641
ST_001991,SKU_0008,2026-W43,7201,439,0.061
ST_001992,SKU_0050,2026-W01,4698,3565,0.7588
ST_001993,SKU_0013,2026-W39,5327,4316,0.8102
ST_001994,SKU_0008,2026-W35,2188,2170,0.9918
ST_001995,SKU_0009,2026-W07,5739,2036,0.3548
ST_001996,SKU_0049,2026-W41,9476,6072,0.6408
ST_001997,SKU_0013,2026-W47,8650,3015,0.3486
ST_001998,SKU_0018,2026-W10,5244,3890,0.7418
ST_001999,SKU_0037,2026-W01,4598,3382,0.7355
ST_002000,SKU_0003,2026-W15,4888,1645,0.3365
ST_002001,SKU_0045,2026-W28,7089,6400,0.9028
ST_002002,SKU_0035,2026-W33,7552,5960,0.7892
ST_002003,SKU_0030,2026-W28,6416,261,0.0407
ST_002004,SKU_0033,2026-W11,5065,2189,0.4322
ST_002005,SKU_0001,2026-W10,7325,514,0.0702
ST_002006,SKU_0050,2026-W05,8544,3387,0.3964
ST_002007,SKU_0003,2026-W48,5254,1170,0.2227
ST_002008,SKU_0032,2026-W31,2073,1865,0.8997
ST_002009,SKU_0004,2026-W42,2135,2027,0.9494
ST_002010,SKU_0015,2026-W14,4201,2767,0.6587
ST_002011,SKU_0022,2026-W15,5562,5383,0.9678
ST_002012,SKU_0028,2026-W26,9633,531,0.0551
ST_002013,SKU_0021,2026-W29,8765,5644,0.6439
ST_002014,SKU_0037,2026-W05,2893,208,0.0719
ST_002015,SKU_0022,2026-W48,9705,576,0.0594
ST_002016,SKU_0018,2026-W51,2796,2509,0.8974
ST_002017,SKU_0009,2026-W01,7886,5296,0.6716
ST_002018,SKU_0046,2026-W49,4798,226,0.0471
ST_002019,SKU_0001,2026-W30,2380,2122,0.8916
ST_002020,SKU_0036,2026-W39,3389,1819,0.5367
ST_002021,SKU_0003,2026-W34,4223,3771,0.893
ST_002022,SKU_0001,2026-W51,5428,1374,0.2531
ST_002023,SKU_0011,2026-W43,5683,1033,0.1818
ST_002024,SKU_0032,2026-W37,5421,3932,0.7253
ST_002025,SKU_0047,2026-W09,4875,1264,0.2593
ST_002026,SKU_0046,2026-W02,8945,355,0.0397
ST_002027,SKU_0046,2026-W25,4959,4898,0.9877
ST_002028,SKU_0043,2026-W32,4004,3977,0.9933
ST_002029,SKU_0011,2026-W35,8248,6184,0.7498
ST_002030,SKU_0022,2026-W34,8864,5661,0.6387
ST_002031,SKU_0019,2026-W35,8850,4505,0.509
ST_002032,SKU_0009,2026-W05,2641,1712,0.6482
ST_002033,SKU_0014,2026-W31,8902,8348,0.9378
ST_002034,SKU_0041,2026-W43,7989,1490,0.1865
ST_002035,SKU_0020,2026-W19,3924,2572,0.6555
ST_002036,SKU_0002,2026-W14,6062,2329,0.3842
ST_002037,SKU_0041,2026-W35,3516,1231,0.3501
ST_002038,SKU_0016,2026-W16,8512,7791,0.9153
ST_002039,SKU_0044,2026-W33,4318,1421,0.3291
ST_002040,SKU_0038,2026-W28,7325,2865,0.3911
ST_002041,SKU_0003,2026-W08,6430,5018,0.7804
ST_002042,SKU_0043,2026-W42,2785,2757,0.9899
ST_002043,SKU_0046,2026-W07,9025,5375,0.5956
ST_002044,SKU_0020,2026-W04,7034,4228,0.6011
ST_002045,SKU_0022,2026-W08,8177,2734,0.3344
ST_002046,SKU_0042,2026-W13,5510,2870,0.5209
ST_002047,SKU_0032,2026-W22,2734,2552,0.9334
ST_002048,SKU_0025,2026-W19,6363,2628,0.413
ST_002049,SKU_0007,2026-W02,5468,3266,0.5973
ST_002050,SKU_0007,2026-W25,5102,1930,0.3783
ST_002051,SKU_0008,2026-W33,9473,2004,0.2115
ST_002052,SKU_0017,2026-W19,8443,6686,0.7919
ST_002053,SKU_0049,2026-W46,2242,1824,0.8136
ST_002054,SKU_0023,2026-W12,3668,956,0.2606
ST_002055,SKU_0035,2026-W24,7267,4792,0.6594
ST_002056,SKU_0012,2026-W43,7420,4737,0.6384
ST_002057,SKU_0040,2026-W47,6189,5026,0.8121
ST_002058,SKU_0036,2026-W09,9381,4428,0.472
ST_002059,SKU_0033,2026-W44,7497,4581,0.611
ST_002060,SKU_0046,2026-W01,9856,9576,0.9716
ST_002061,SKU_0012,2026-W35,5960,4771,0.8005
ST_002062,SKU_0025,2026-W04,8784,5163,0.5878
ST_002063,SKU_0010,2026-W39,2861,2222,0.7767
ST_002064,SKU_0018,2026-W40,3035,1963,0.6468
ST_002065,SKU_0006,2026-W47,8267,2055,0.2486
ST_002066,SKU_0045,2026-W19,7666,5979,0.7799
ST_002067,SKU_0030,2026-W19,4918,1294,0.2631
ST_002068,SKU_0043,2026-W21,6252,4712,0.7537
ST_002069,SKU_0017,2026-W04,3126,2256,0.7217
ST_002070,SKU_0010,2026-W47,2085,1590,0.7626
ST_002071,SKU_0046,2026-W05,7615,4536,0.5957
ST_002072,SKU_0001,2026-W40,3316,1079,0.3254
ST_002073,SKU_0019,2026-W39,2797,1478,0.5284
ST_002074,SKU_0049,2026-W26,3577,2912,0.8141
ST_002075,SKU_0039,2026-W13,9147,824,0.0901
ST_002076,SKU_0028,2026-W23,7430,1445,0.1945
ST_002077,SKU_0011,2026-W33,4861,1420,0.2921
ST_002078,SKU_0031,2026-W13,2324,247,0.1063
ST_002079,SKU_0018,2026-W27,7351,1238,0.1684
ST_002080,SKU_0029,2026-W18,8352,8017,0.9599
ST_002081,SKU_0007,2026-W52,6711,6377,0.9502
ST_002082,SKU_0001,2026-W27,7662,7147,0.9328
ST_002083,SKU_0044,2026-W24,6232,5310,0.8521
ST_002084,SKU_0008,2026-W09,2248,1387,0.617
ST_002085,SKU_0030,2026-W04,3324,2945,0.886
ST_002086,SKU_0007,2026-W01,5395,4901,0.9084
ST_002087,SKU_0041,2026-W33,7693,4683,0.6087
ST_002088,SKU_0048,2026-W48,2371,2159,0.9106
ST_002089,SKU_0016,2026-W29,6451,1619,0.251
ST_002090,SKU_0032,2026-W49,9251,5376,0.5811
ST_002091,SKU_0035,2026-W14,3937,1270,0.3226
ST_002092,SKU_0015,2026-W16,5089,4256,0.8363
ST_002093,SKU_0048,2026-W07,7381,203,0.0275
ST_002094,SKU_0004,2026-W43,6805,4997,0.7343
ST_002095,SKU_0038,2026-W19,9820,7467,0.7604
ST_002096,SKU_0034,2026-W15,9218,8463,0.9181
ST_002097,SKU_0013,2026-W18,8132,2896,0.3561
ST_002098,SKU_0004,2026-W35,7326,502,0.0685
ST_002099,SKU_0001,2026-W21,8179,3767,0.4606
ST_002100,SKU_0026,2026-W47,2579,1769,0.6859
ST_002101,SKU_0029,2026-W12,2551,1220,0.4782
ST_002102,SKU_0019,2026-W09,2964,2864,0.9663
ST_002103,SKU_0024,2026-W47,3239,696,0.2149
ST_002104,SKU_0020,2026-W06,5762,4522,0.7848
ST_002105,SKU_0012,2026-W33,6373,5625,0.8826
ST_002106,SKU_0034,2026-W34,7918,6932,0.8755
ST_002107,SKU_0047,2026-W12,6381,6083,0.9533
ST_002108,SKU_0041,2026-W09,6262,5716,0.9128
ST_002109,SKU_0048,2026-W08,7881,5334,0.6768
ST_002110,SKU_0027,2026-W50,2707,1979,0.7311
ST_002111,SKU_0032,2026-W07,7288,1705,0.2339
ST_002112,SKU_0002,2026-W16,5213,3660,0.7021
ST_002113,SKU_0050,2026-W13,9677,6795,0.7022
ST_002114,SKU_0036,2026-W18,7008,4361,0.6223
ST_002115,SKU_0003,2026-W19,5903,2399,0.4064
ST_002116,SKU_0035,2026-W50,8194,7471,0.9118
ST_002117,SKU_0044,2026-W14,3146,856,0.2721
ST_002118,SKU_0014,2026-W48,9204,4073,0.4425
ST_002119,SKU_0050,2026-W41,9185,3929,0.4278
ST_002120,SKU_0037,2026-W13,9536,8885,0.9317
ST_002121,SKU_0025,2026-W06,9574,4907,0.5125
ST_002122,SKU_0043,2026-W43,4494,2752,0.6124
ST_002123,SKU_0013,2026-W12,5274,760,0.1441
ST_002124,SKU_0020,2026-W10,2746,2086,0.7597
ST_002125,SKU_0043,2026-W35,6652,6178,0.9287
ST_002126,SKU_0017,2026-W06,8211,8049,0.9803
ST_002127,SKU_0027,2026-W11,4596,2673,0.5816
ST_002128,SKU_0035,2026-W45,6865,6155,0.8966
ST_002129,SKU_0003,2026-W04,5014,3954,0.7886
ST_002130,SKU_0014,2026-W07,8689,1303,0.15
ST_002131,SKU_0005,2026-W15,7574,6944,0.9168
ST_002132,SKU_0009,2026-W13,2682,2006,0.7479
ST_002133,SKU_0042,2026-W20,8387,285,0.034
ST_002134,SKU_0008,2026-W14,4412,2297,0.5206
ST_002135,SKU_0007,2026-W28,7272,5943,0.8172
ST_002136,SKU_0020,2026-W30,4534,782,0.1725
ST_002137,SKU_0033,2026-W31,4977,1776,0.3568
ST_002138,SKU_0012,2026-W09,5163,1196,0.2316
ST_002139,SKU_0020,2026-W51,4110,1571,0.3822
ST_002140,SKU_0022,2026-W04,9003,1378,0.1531
ST_002141,SKU_0032,2026-W05,7631,5647,0.74
ST_002142,SKU_0040,2026-W50,7256,4637,0.6391
ST_002143,SKU_0039,2026-W26,9219,3778,0.4098
ST_002144,SKU_0004,2026-W39,2606,1138,0.4367
ST_002145,SKU_0030,2026-W06,3238,587,0.1813
ST_002146,SKU_0036,2026-W12,8864,8828,0.9959
ST_002147,SKU_0021,2026-W15,2899,1744,0.6016
ST_002148,SKU_0015,2026-W29,8576,7953,0.9274
ST_002149,SKU_0035,2026-W38,8618,850,0.0986
ST_002150,SKU_0031,2026-W26,4471,1051,0.2351
ST_002151,SKU_0021,2026-W48,9492,6090,0.6416
ST_002152,SKU_0005,2026-W34,5220,1088,0.2084
ST_002153,SKU_0033,2026-W37,2091,319,0.1526
ST_002154,SKU_0006,2026-W50,9572,8172,0.8537
ST_002155,SKU_0014,2026-W08,3047,1968,0.6459
ST_002156,SKU_0023,2026-W29,2507,2110,0.8416
ST_002157,SKU_0025,2026-W30,9699,6437,0.6637
ST_002158,SKU_0040,2026-W11,6198,5789,0.934
ST_002159,SKU_0042,2026-W36,9181,5961,0.6493
ST_002160,SKU_0045,2026-W20,2579,1924,0.746
ST_002161,SKU_0021,2026-W34,9187,4969,0.5409
ST_002162,SKU_0017,2026-W30,8093,7458,0.9215
ST_002163,SKU_0039,2026-W20,9541,1128,0.1182
ST_002164,SKU_0011,2026-W14,7249,7072,0.9756
ST_002165,SKU_0042,2026-W03,5480,2558,0.4668
ST_002166,SKU_0010,2026-W18,2272,410,0.1805
ST_002167,SKU_0042,2026-W17,4756,4715,0.9914
ST_002168,SKU_0006,2026-W11,8263,7744,0.9372
ST_002169,SKU_0002,2026-W29,8094,6048,0.7472
ST_002170,SKU_0019,2026-W18,4358,2611,0.5991
ST_002171,SKU_0041,2026-W14,4843,1044,0.2156
ST_002172,SKU_0045,2026-W30,7924,6772,0.8546
ST_002173,SKU_0030,2026-W30,3100,2258,0.7284
ST_002174,SKU_0033,2026-W22,9183,3007,0.3275
ST_002175,SKU_0035,2026-W16,5950,1347,0.2264
ST_002176,SKU_0044,2026-W38,7095,2342,0.3301
ST_002177,SKU_0042,2026-W23,8498,2819,0.3317
ST_002178,SKU_0046,2026-W13,9320,8970,0.9624
ST_002179,SKU_0021,2026-W08,7087,4658,0.6573
ST_002180,SKU_0043,2026-W33,2617,651,0.2488
ST_002181,SKU_0027,2026-W44,8919,7126,0.799
ST_002182,SKU_0004,2026-W09,9704,7286,0.7508
ST_002183,SKU_0045,2026-W36,8615,4848,0.5627
ST_002184,SKU_0039,2026-W36,8643,7993,0.9248
ST_002185,SKU_0039,2026-W03,3329,2947,0.8853
ST_002186,SKU_0005,2026-W28,4210,2349,0.558
ST_002187,SKU_0010,2026-W12,8119,2218,0.2732
ST_002188,SKU_0038,2026-W20,8514,2737,0.3215
ST_002189,SKU_0050,2026-W26,4585,2834,0.6181
ST_002190,SKU_0039,2026-W17,6057,2658,0.4388
ST_002191,SKU_0031,2026-W03,7727,4717,0.6105
ST_002192,SKU_0024,2026-W50,4996,1089,0.218
ST_002193,SKU_0042,2026-W32,8170,8102,0.9917
ST_002194,SKU_0012,2026-W14,9982,3786,0.3793
ST_002195,SKU_0019,2026-W12,3688,2245,0.6087
ST_002196,SKU_0003,2026-W06,4881,1824,0.3737
ST_002197,SKU_0031,2026-W17,3831,1247,0.3255
ST_002198,SKU_0037,2026-W26,5007,4722,0.9431
ST_002199,SKU_0039,2026-W23,3532,3392,0.9604
ST_002200,SKU_0007,2026-W13,9972,3594,0.3604
ST_002201,SKU_0022,2026-W06,6491,4567,0.7036
ST_002202,SKU_0038,2026-W30,2724,2256,0.8282
ST_002203,SKU_0026,2026-W11,6003,1115,0.1857
ST_002204,SKU_0044,2026-W16,5254,5041,0.9595
ST_002205,SKU_0031,2026-W23,4070,1769,0.4346
ST_002206,SKU_0040,2026-W44,8106,3797,0.4684
ST_002207,SKU_0042,2026-W42,8275,3022,0.3652
ST_002208,SKU_0009,2026-W26,5542,4803,0.8667
ST_002209,SKU_0024,2026-W11,9263,2427,0.262
ST_002210,SKU_0034,2026-W19,8147,5146,0.6316
ST_002211,SKU_0038,2026-W36,7146,6892,0.9645
ST_002212,SKU_0047,2026-W29,3488,1469,0.4212
ST_002213,SKU_0022,2026-W46,7297,6743,0.9241
ST_002214,SKU_0045,2026-W32,5737,3530,0.6153
ST_002215,SKU_0017,2026-W42,6252,462,0.0739
ST_002216,SKU_0039,2026-W32,5870,1315,0.224
ST_002217,SKU_0006,2026-W44,4701,4040,0.8594
ST_002218,SKU_0003,2026-W10,7427,4873,0.6561
ST_002219,SKU_0011,2026-W38,5625,3120,0.5547
ST_002220,SKU_0033,2026-W49,8898,1392,0.1564
ST_002221,SKU_0016,2026-W15,3554,580,0.1632
ST_002222,SKU_0020,2026-W21,4652,2481,0.5333
ST_002223,SKU_0016,2026-W48,5426,1737,0.3201
ST_002224,SKU_0022,2026-W10,5466,4285,0.7839
ST_002225,SKU_0034,2026-W04,7368,3659,0.4966
ST_002226,SKU_0043,2026-W24,9825,2676,0.2724
ST_002227,SKU_0033,2026-W25,2851,1089,0.382
ST_002228,SKU_0003,2026-W30,7617,3754,0.4928
ST_002229,SKU_0012,2026-W12,8689,401,0.0462
ST_002230,SKU_0003,2026-W51,5549,1408,0.2537
ST_002231,SKU_0045,2026-W42,7046,2535,0.3598
ST_002232,SKU_0016,2026-W34,8726,4715,0.5403
ST_002233,SKU_0050,2026-W03,9659,4567,0.4728
ST_002234,SKU_0028,2026-W39,5810,5341,0.9193
ST_002235,SKU_0048,2026-W41,9787,3201,0.3271
ST_002236,SKU_0022,2026-W51,8455,8369,0.9898
ST_002237,SKU_0018,2026-W47,3107,1475,0.4747
ST_002238,SKU_0028,2026-W47,4904,2841,0.5793
ST_002239,SKU_0050,2026-W17,7463,4184,0.5606
ST_002240,SKU_0025,2026-W21,5193,5111,0.9842
ST_002241,SKU_0037,2026-W03,6811,4986,0.7321
ST_002242,SKU_0017,2026-W21,6376,4291,0.673
ST_002243,SKU_0033,2026-W07,4560,751,0.1647
ST_002244,SKU_0037,2026-W17,2857,2757,0.965
ST_002245,SKU_0011,2026-W16,4336,2244,0.5175
ST_002246,SKU_0038,2026-W32,7525,1857,0.2468
ST_002247,SKU_0036,2026-W29,7878,2022,0.2567
ST_002248,SKU_0050,2026-W23,5256,1916,0.3645
ST_002249,SKU_0005,2026-W19,7054,4837,0.6857
ST_002250,SKU_0016,2026-W08,8690,7271,0.8367
ST_002251,SKU_0046,2026-W26,2246,2212,0.9849
ST_002252,SKU_0041,2026-W16,2549,1477,0.5794
ST_002253,SKU_0009,2026-W03,9715,4651,0.4787
ST_002254,SKU_0037,2026-W23,6035,1128,0.1869
ST_002255,SKU_0026,2026-W44,4985,4933,0.9896
ST_002256,SKU_0032,2026-W41,6698,5825,0.8697
ST_002257,SKU_0009,2026-W17,5755,4260,0.7402
ST_002258,SKU_0044,2026-W29,7392,6974,0.9435
ST_002259,SKU_0030,2026-W21,2616,2556,0.9771
ST_002260,SKU_0033,2026-W01,4118,3997,0.9706
ST_002261,SKU_0024,2026-W44,7155,2438,0.3407
ST_002262,SKU_0038,2026-W42,4689,3180,0.6782
ST_002263,SKU_0001,2026-W24,7704,5255,0.6821
ST_002264,SKU_0027,2026-W31,5216,843,0.1616
ST_002265,SKU_0005,2026-W04,4157,358,0.0861
ST_002266,SKU_0043,2026-W14,9182,7643,0.8324
ST_002267,SKU_0009,2026-W23,5716,2730,0.4776
ST_002268,SKU_0035,2026-W31,2690,2281,0.848
ST_002269,SKU_0033,2026-W05,4306,1044,0.2425
ST_002270,SKU_0004,2026-W12,8794,2533,0.288
ST_002271,SKU_0008,2026-W29,9527,6433,0.6752
ST_002272,SKU_0014,2026-W41,4064,3568,0.878
ST_002273,SKU_0021,2026-W04,2236,866,0.3873
ST_002274,SKU_0027,2026-W37,8959,4246,0.4739
ST_002275,SKU_0007,2026-W26,9893,6131,0.6197
ST_002276,SKU_0015,2026-W15,3107,2649,0.8526
ST_002277,SKU_0035,2026-W37,3810,3651,0.9583
ST_002278,SKU_0015,2026-W48,3427,752,0.2194
ST_002279,SKU_0022,2026-W40,5789,3523,0.6086
ST_002280,SKU_0048,2026-W46,6808,5934,0.8716
ST_002281,SKU_0023,2026-W15,5978,1760,0.2944
ST_002282,SKU_0034,2026-W06,7699,5584,0.7253
ST_002283,SKU_0040,2026-W31,2483,1533,0.6174
ST_002284,SKU_0049,2026-W39,8434,7653,0.9074
ST_002285,SKU_0007,2026-W20,3479,688,0.1978
ST_002286,SKU_0042,2026-W43,6178,3728,0.6034
ST_002287,SKU_0015,2026-W34,4285,1581,0.369
ST_002288,SKU_0048,2026-W10,8677,3824,0.4407
ST_002289,SKU_0046,2026-W03,3060,2892,0.9451
ST_002290,SKU_0022,2026-W27,5567,955,0.1715
ST_002291,SKU_0049,2026-W47,8774,6787,0.7735
ST_002292,SKU_0042,2026-W35,7062,826,0.117
ST_002293,SKU_0046,2026-W17,5839,2310,0.3956
ST_002294,SKU_0011,2026-W29,6691,4827,0.7214
ST_002295,SKU_0019,2026-W29,3818,2818,0.7381
ST_002296,SKU_0002,2026-W15,7804,5196,0.6658
ST_002297,SKU_0027,2026-W22,4276,1613,0.3772
ST_002298,SKU_0023,2026-W34,7264,1534,0.2112
ST_002299,SKU_0040,2026-W37,3360,2030,0.6042
ST_002300,SKU_0017,2026-W43,7811,5062,0.6481
ST_002301,SKU_0029,2026-W02,8514,1839,0.216
ST_002302,SKU_0029,2026-W25,6237,288,0.0462
ST_002303,SKU_0002,2026-W48,4902,2772,0.5655
ST_002304,SKU_0032,2026-W46,8439,4525,0.5362
ST_002305,SKU_0043,2026-W45,9030,8250,0.9136
ST_002306,SKU_0048,2026-W51,2416,427,0.1767
ST_002307,SKU_0041,2026-W29,7796,7250,0.93
ST_002308,SKU_0035,2026-W22,5407,4777,0.8835
ST_002309,SKU_0017,2026-W35,6335,4170,0.6582
ST_002310,SKU_0046,2026-W23,9882,4076,0.4125
ST_002311,SKU_0003,2026-W21,8575,274,0.032
ST_002312,SKU_0015,2026-W08,7121,1351,0.1897
ST_002313,SKU_0002,2026-W34,8641,7037,0.8144
ST_002314,SKU_0007,2026-W36,7348,1258,0.1712
ST_002315,SKU_0045,2026-W43,2203,1871,0.8493
ST_002316,SKU_0022,2026-W21,4828,3546,0.7345
ST_002317,SKU_0030,2026-W43,7304,2217,0.3035
ST_002318,SKU_0007,2026-W03,3905,1801,0.4612
ST_002319,SKU_0034,2026-W30,9021,4443,0.4925
ST_002320,SKU_0045,2026-W35,2392,2053,0.8583
ST_002321,SKU_0030,2026-W35,5343,1401,0.2622
ST_002322,SKU_0043,2026-W38,8163,4653,0.57
ST_002323,SKU_0032,2026-W26,9127,2837,0.3108
ST_002324,SKU_0014,2026-W46,5631,897,0.1593
ST_002325,SKU_0007,2026-W17,9587,2809,0.293
ST_002326,SKU_0013,2026-W02,8115,6696,0.8251
ST_002327,SKU_0013,2026-W25,6569,4703,0.7159
ST_002328,SKU_0040,2026-W22,3443,3299,0.9582
ST_002329,SKU_0005,2026-W06,8780,6920,0.7882
ST_002330,SKU_0001,2026-W50,4004,702,0.1753
ST_002331,SKU_0012,2026-W29,2160,1699,0.7866
ST_002332,SKU_0029,2026-W52,6655,3525,0.5297
ST_002333,SKU_0014,2026-W10,8174,4673,0.5717
ST_002334,SKU_0007,2026-W23,5733,1612,0.2812
ST_002335,SKU_0002,2026-W08,5062,2655,0.5245
ST_002336,SKU_0028,2026-W18,2381,2002,0.8408
ST_002337,SKU_0029,2026-W01,6037,2267,0.3755
ST_002338,SKU_0006,2026-W22,6415,4541,0.7079
ST_002339,SKU_0021,2026-W06,7919,6380,0.8057
ST_002340,SKU_0001,2026-W45,8919,1402,0.1572
ST_002341,SKU_0018,2026-W11,9873,7006,0.7096
ST_002342,SKU_0027,2026-W49,9077,8518,0.9384
ST_002343,SKU_0014,2026-W51,3242,243,0.075
ST_002344,SKU_0047,2026-W15,4284,1084,0.253
