forecast_id,sku_id,region,period,forecasted_demand_units,confidence_interval_pct
FCT_000426,SKU_0035,North_America,2027-M04,8580,0.9
FCT_000427,SKU_0042,Asia_Pacific,2026-M12,10525,0.9
FCT_000428,SKU_0024,Asia_Pacific,2027-M10,5846,0.85
FCT_000429,SKU_0007,Asia_Pacific,2026-M11,9104,0.85
FCT_000430,SKU_0042,Latin_America,2026-M11,6623,0.89
FCT_000431,SKU_0019,Asia_Pacific,2026-M10,7076,0.95
FCT_000432,SKU_0032,Latin_America,2026-M07,1416,0.93
FCT_000433,SKU_0033,North_America,2027-M06,6311,0.93
FCT_000434,SKU_0002,Asia_Pacific,2027-M12,4932,0.9
FCT_000435,SKU_0025,North_America,2027-M04,7336,0.82
FCT_000436,SKU_0015,North_America,2027-M07,12633,0.89
FCT_000437,SKU_0015,Asia_Pacific,2026-M10,8259,0.82
FCT_000438,SKU_0028,Latin_America,2026-M11,9420,0.85
FCT_000439,SKU_0010,Europe,2027-M01,14759,0.84
FCT_000440,SKU_0017,Europe,2026-M09,2217,0.88
FCT_000441,SKU_0033,Asia_Pacific,2027-M10,11227,0.85
FCT_000442,SKU_0045,Asia_Pacific,2027-M07,3628,0.9
FCT_000443,SKU_0022,North_America,2027-M07,3146,0.91
FCT_000444,SKU_0021,Asia_Pacific,2027-M11,11859,0.93
FCT_000445,SKU_0041,Asia_Pacific,2026-M09,3349,0.92
FCT_000446,SKU_0016,North_America,2026-M04,2010,0.94
FCT_000447,SKU_0002,Latin_America,2027-M01,11956,0.92
FCT_000448,SKU_0025,Europe,2026-M02,11571,0.95
FCT_000449,SKU_0049,Asia_Pacific,2026-M05,3687,0.92
FCT_000450,SKU_0038,Europe,2027-M12,2217,0.86
FCT_000451,SKU_0022,Asia_Pacific,2027-M03,6133,0.81
FCT_000452,SKU_0047,Europe,2026-M10,2099,0.89
FCT_000453,SKU_0046,North_America,2026-M12,12628,0.83
FCT_000454,SKU_0044,Latin_America,2026-M09,5904,0.92
FCT_000455,SKU_0031,Europe,2026-M09,7131,0.87
FCT_000456,SKU_0039,North_America,2026-M05,12641,0.84
FCT_000457,SKU_0007,Latin_America,2026-M02,3440,0.81
FCT_000458,SKU_0034,Europe,2026-M08,4350,0.81
FCT_000459,SKU_0045,Latin_America,2026-M01,14219,0.9
FCT_000460,SKU_0025,Asia_Pacific,2026-M01,8759,0.89
FCT_000461,SKU_0020,Europe,2026-M04,13534,0.89
FCT_000462,SKU_0027,North_America,2027-M02,5293,0.87
FCT_000463,SKU_0012,Latin_America,2026-M08,1421,0.88
FCT_000464,SKU_0026,North_America,2026-M10,13691,0.88
FCT_000465,SKU_0039,Europe,2027-M04,5918,0.94
FCT_000466,SKU_0030,North_America,2026-M12,4089,0.92
FCT_000467,SKU_0018,North_America,2027-M03,6937,0.9
FCT_000468,SKU_0009,North_America,2027-M10,4964,0.83
FCT_000469,SKU_0009,Latin_America,2026-M07,2500,0.92
FCT_000470,SKU_0011,Latin_America,2027-M01,13088,0.95
FCT_000471,SKU_0040,North_America,2027-M10,5681,0.8
FCT_000472,SKU_0047,North_America,2027-M05,12505,0.83
FCT_000473,SKU_0029,Europe,2027-M08,4281,0.95
FCT_000474,SKU_0040,North_America,2026-M03,8151,0.84
FCT_000475,SKU_0029,Asia_Pacific,2026-M03,11551,0.93
FCT_000476,SKU_0006,Europe,2026-M05,13877,0.8
FCT_000477,SKU_0048,Europe,2027-M04,5104,0.81
FCT_000478,SKU_0037,Asia_Pacific,2027-M08,14061,0.91
FCT_000479,SKU_0012,Europe,2026-M07,14479,0.88
FCT_000480,SKU_0008,Latin_America,2027-M09,1635,0.85
FCT_000481,SKU_0035,North_America,2026-M12,14606,0.9
FCT_000482,SKU_0002,Europe,2026-M04,6793,0.87
FCT_000483,SKU_0013,Europe,2027-M03,6193,0.89
FCT_000484,SKU_0043,North_America,2027-M07,2001,0.91
FCT_000485,SKU_0020,Europe,2027-M11,5625,0.94
FCT_000486,SKU_0043,Asia_Pacific,2026-M10,8838,0.89
FCT_000487,SKU_0012,Asia_Pacific,2027-M07,5143,0.81
FCT_000488,SKU_0004,Asia_Pacific,2026-M12,14115,0.94
FCT_000489,SKU_0042,North_America,2027-M04,4877,0.94
FCT_000490,SKU_0019,Asia_Pacific,2027-M06,6323,0.85
FCT_000491,SKU_0034,Europe,2026-M01,1133,0.81
FCT_000492,SKU_0028,Asia_Pacific,2027-M07,10737,0.81
FCT_000493,SKU_0010,Latin_America,2026-M06,13807,0.82
FCT_000494,SKU_0017,North_America,2026-M09,14105,0.85
FCT_000495,SKU_0041,Asia_Pacific,2026-M10,12958,0.95
FCT_000496,SKU_0015,Asia_Pacific,2027-M06,5292,0.92
FCT_000497,SKU_0047,Asia_Pacific,2026-M07,12633,0.86
FCT_000498,SKU_0044,Latin_America,2026-M10,2124,0.83
FCT_000499,SKU_0031,Europe,2026-M10,10843,0.92
FCT_000500,SKU_0028,North_America,2027-M04,11213,0.86
FCT_000501,SKU_0012,Latin_America,2026-M01,3881,0.93
FCT_000502,SKU_0019,Europe,2026-M06,8004,0.88
FCT_000503,SKU_0013,North_America,2027-M05,2428,0.83
FCT_000504,SKU_0018,Latin_America,2026-M04,4919,0.84
FCT_000505,SKU_0021,Asia_Pacific,2026-M02,3104,0.82
FCT_000506,SKU_0049,Europe,2027-M01,2908,0.82
FCT_000507,SKU_0015,Europe,2026-M06,13669,0.82
FCT_000508,SKU_0025,Asia_Pacific,2027-M08,2414,0.93
FCT_000509,SKU_0045,Latin_America,2027-M08,12595,0.83
FCT_000510,SKU_0002,Europe,2027-M11,2369,0.95
FCT_000511,SKU_0047,Europe,2027-M06,1646,0.81
FCT_000512,SKU_0036,North_America,2026-M09,10700,0.93
FCT_000513,SKU_0027,Europe,2027-M01,10182,0.81
FCT_000514,SKU_0039,North_America,2027-M04,11126,0.88
FCT_000515,SKU_0011,Latin_America,2026-M11,10868,0.81
FCT_000516,SKU_0044,Europe,2027-M04,9929,0.9
FCT_000517,SKU_0043,Europe,2027-M09,12655,0.81
FCT_000518,SKU_0026,Asia_Pacific,2027-M01,7223,0.9
FCT_000519,SKU_0036,Latin_America,2027-M07,5948,0.92
FCT_000520,SKU_0039,Europe,2026-M12,3585,0.83
FCT_000521,SKU_0005,Latin_America,2027-M05,14508,0.89
FCT_000522,SKU_0028,Asia_Pacific,2026-M01,12077,0.89
FCT_000523,SKU_0020,North_America,2027-M12,10668,0.81
FCT_000524,SKU_0005,Asia_Pacific,2026-M05,3524,0.81
FCT_000525,SKU_0048,Europe,2026-M12,4554,0.83
FCT_000526,SKU_0016,North_America,2026-M02,7431,0.94
FCT_000527,SKU_0021,North_America,2026-M04,12912,0.92
FCT_000528,SKU_0003,Asia_Pacific,2027-M12,4389,0.81
FCT_000529,SKU_0016,Europe,2027-M12,3483,0.84
FCT_000530,SKU_0033,Asia_Pacific,2027-M02,8062,0.93
FCT_000531,SKU_0007,North_America,2026-M06,11256,0.86
FCT_000532,SKU_0020,Latin_America,2027-M02,1882,0.95
FCT_000533,SKU_0002,Asia_Pacific,2026-M08,12657,0.93
FCT_000534,SKU_0034,Europe,2027-M08,2133,0.94
FCT_000535,SKU_0042,North_America,2026-M12,2393,0.8
FCT_000536,SKU_0025,Latin_America,2027-M09,11734,0.83
FCT_000537,SKU_0020,Europe,2026-M02,9976,0.94
FCT_000538,SKU_0011,Latin_America,2026-M08,2511,0.89
FCT_000539,SKU_0002,North_America,2027-M12,9293,0.92
FCT_000540,SKU_0012,Latin_America,2027-M08,8850,0.84
FCT_000541,SKU_0030,Europe,2026-M04,6260,0.92
FCT_000542,SKU_0034,Latin_America,2027-M03,1494,0.82
FCT_000543,SKU_0049,Europe,2026-M11,12832,0.83
FCT_000544,SKU_0033,Europe,2026-M07,3603,0.8
FCT_000545,SKU_0028,North_America,2026-M12,5079,0.84
FCT_000546,SKU_0031,Latin_America,2026-M02,14091,0.84
FCT_000547,SKU_0008,North_America,2026-M10,7027,0.86
FCT_000548,SKU_0050,Asia_Pacific,2027-M09,9078,0.81
FCT_000549,SKU_0037,Latin_America,2027-M03,9507,0.87
FCT_000550,SKU_0038,Europe,2026-M08,7403,0.85
FCT_000551,SKU_0036,North_America,2026-M10,14539,0.91
FCT_000552,SKU_0047,Latin_America,2027-M12,8434,0.85
FCT_000553,SKU_0049,Latin_America,2026-M06,12523,0.82
FCT_000554,SKU_0004,Latin_America,2026-M09,12591,0.93
FCT_000555,SKU_0027,Europe,2026-M11,8524,0.82
FCT_000556,SKU_0042,Asia_Pacific,2026-M04,2232,0.92
FCT_000557,SKU_0021,North_America,2027-M11,13384,0.91
FCT_000558,SKU_0045,North_America,2027-M07,2927,0.86
FCT_000559,SKU_0003,Europe,2026-M03,14684,0.83
FCT_000560,SKU_0011,Europe,2026-M07,9150,0.94
FCT_000561,SKU_0024,Europe,2026-M02,9254,0.91
FCT_000562,SKU_0050,Europe,2026-M06,2520,0.9
FCT_000563,SKU_0022,North_America,2027-M03,14971,0.9
FCT_000564,SKU_0022,Latin_America,2026-M05,13602,0.81
FCT_000565,SKU_0001,Europe,2026-M01,13624,0.93
FCT_000566,SKU_0040,North_America,2027-M02,13370,0.87
FCT_000567,SKU_0024,Latin_America,2026-M05,14875,0.95
FCT_000568,SKU_0011,Asia_Pacific,2027-M07,4079,0.91
FCT_000569,SKU_0032,Europe,2027-M01,10393,0.89
FCT_000570,SKU_0044,Europe,2026-M12,13640,0.83
FCT_000571,SKU_0028,Asia_Pacific,2027-M08,7955,0.86
FCT_000572,SKU_0002,Asia_Pacific,2026-M01,8563,0.8
FCT_000573,SKU_0023,Latin_America,2027-M06,6658,0.89
FCT_000574,SKU_0011,North_America,2027-M04,5602,0.86
FCT_000575,SKU_0002,North_America,2027-M01,10784,0.93
FCT_000576,SKU_0019,Latin_America,2026-M04,7502,0.86
FCT_000577,SKU_0032,Latin_America,2027-M09,10905,0.84
FCT_000578,SKU_0042,Asia_Pacific,2027-M11,12726,0.82
FCT_000579,SKU_0014,Europe,2027-M10,13547,0.84
FCT_000580,SKU_0005,Asia_Pacific,2027-M04,12305,0.87
FCT_000581,SKU_0010,North_America,2027-M09,1479,0.87
FCT_000582,SKU_0038,Europe,2026-M01,13160,0.9
FCT_000583,SKU_0029,North_America,2027-M10,9567,0.92
FCT_000584,SKU_0018,Latin_America,2026-M02,13801,0.8
FCT_000585,SKU_0026,Latin_America,2026-M02,9117,0.93
FCT_000586,SKU_0014,Asia_Pacific,2027-M01,2076,0.84
FCT_000587,SKU_0029,North_America,2026-M03,1795,0.88
FCT_000588,SKU_0003,North_America,2026-M05,4242,0.84
FCT_000589,SKU_0030,North_America,2026-M04,4542,0.84
FCT_000590,SKU_0027,North_America,2026-M10,14834,0.8
FCT_000591,SKU_0004,Latin_America,2026-M10,13331,0.86
FCT_000592,SKU_0020,North_America,2026-M11,9757,0.92
FCT_000593,SKU_0006,North_America,2026-M09,5803,0.84
FCT_000594,SKU_0035,North_America,2026-M04,12400,0.88
FCT_000595,SKU_0041,North_America,2027-M03,9620,0.88
FCT_000596,SKU_0019,Latin_America,2027-M11,11208,0.93
FCT_000597,SKU_0005,Europe,2026-M03,3803,0.84
FCT_000598,SKU_0040,Europe,2026-M09,6489,0.89
FCT_000599,SKU_0015,Latin_America,2027-M12,1085,0.93
FCT_000600,SKU_0013,Latin_America,2026-M09,9075,0.83
FCT_000601,SKU_0048,Asia_Pacific,2027-M12,9595,0.93
FCT_000602,SKU_0008,North_America,2027-M06,6325,0.94
FCT_000603,SKU_0003,Asia_Pacific,2026-M11,14737,0.9
FCT_000604,SKU_0006,Latin_America,2027-M07,12237,0.86
FCT_000605,SKU_0036,North_America,2027-M06,6532,0.91
FCT_000606,SKU_0004,Asia_Pacific,2026-M04,6833,0.85
FCT_000607,SKU_0001,Europe,2027-M08,2844,0.83
FCT_000608,SKU_0001,Asia_Pacific,2026-M03,13604,0.82
FCT_000609,SKU_0021,Europe,2027-M12,10438,0.94
FCT_000610,SKU_0030,North_America,2027-M11,13807,0.8
FCT_000611,SKU_0009,Latin_America,2027-M09,4518,0.94
FCT_000612,SKU_0002,North_America,2026-M11,9509,0.93
FCT_000613,SKU_0023,North_America,2027-M05,13751,0.91
FCT_000614,SKU_0022,Latin_America,2027-M04,8018,0.87
FCT_000615,SKU_0040,Latin_America,2027-M06,10188,0.94
FCT_000616,SKU_0024,Latin_America,2027-M04,9975,0.91
FCT_000617,SKU_0011,North_America,2026-M12,4202,0.86
FCT_000618,SKU_0014,North_America,2027-M05,10217,0.93
FCT_000619,SKU_0020,Latin_America,2026-M09,4154,0.82
FCT_000620,SKU_0036,Asia_Pacific,2027-M10,4940,0.88
FCT_000621,SKU_0020,North_America,2026-M08,1533,0.84
FCT_000622,SKU_0047,Latin_America,2026-M11,4856,0.86
FCT_000623,SKU_0012,Europe,2027-M09,8192,0.85
FCT_000624,SKU_0035,North_America,2027-M11,6098,0.86
FCT_000625,SKU_0034,Asia_Pacific,2027-M02,14100,0.84
FCT_000626,SKU_0030,Europe,2026-M02,8057,0.91
FCT_000627,SKU_0007,Asia_Pacific,2027-M03,12660,0.84
FCT_000628,SKU_0015,Latin_America,2027-M01,7437,0.83
FCT_000629,SKU_0038,Europe,2027-M08,13562,0.81
FCT_000630,SKU_0003,Asia_Pacific,2026-M08,1632,0.86
FCT_000631,SKU_0046,Asia_Pacific,2026-M05,2730,0.87
FCT_000632,SKU_0016,Europe,2026-M08,6655,0.93
FCT_000633,SKU_0038,Asia_Pacific,2026-M03,10422,0.87
FCT_000634,SKU_0030,Asia_Pacific,2026-M01,7547,0.81
FCT_000635,SKU_0029,Europe,2026-M05,5262,0.85
FCT_000636,SKU_0026,Europe,2026-M07,5946,0.8
FCT_000637,SKU_0018,Europe,2026-M07,2694,0.82
FCT_000638,SKU_0028,Latin_America,2027-M03,13718,0.84
FCT_000639,SKU_0039,Europe,2026-M04,14094,0.81
FCT_000640,SKU_0047,Asia_Pacific,2027-M09,8199,0.83
FCT_000641,SKU_0037,Asia_Pacific,2026-M05,2847,0.91
FCT_000642,SKU_0041,Europe,2027-M05,12654,0.83
FCT_000643,SKU_0006,North_America,2026-M10,7213,0.93
FCT_000644,SKU_0049,North_America,2027-M09,2190,0.86
FCT_000645,SKU_0018,Asia_Pacific,2027-M07,7245,0.82
FCT_000646,SKU_0003,Europe,2027-M02,6028,0.86
FCT_000647,SKU_0017,Europe,2027-M01,1508,0.93
FCT_000648,SKU_0022,Asia_Pacific,2026-M06,7144,0.81
FCT_000649,SKU_0002,North_America,2026-M08,9460,0.89
FCT_000650,SKU_0005,North_America,2027-M10,7548,0.91
FCT_000651,SKU_0005,North_America,2026-M03,1362,0.92
FCT_000652,SKU_0027,North_America,2027-M06,6598,0.85
FCT_000653,SKU_0040,North_America,2026-M09,11331,0.84
FCT_000654,SKU_0004,Latin_America,2027-M06,6744,0.94
FCT_000655,SKU_0034,North_America,2026-M03,3874,0.91
FCT_000656,SKU_0048,Europe,2026-M04,9204,0.95
FCT_000657,SKU_0010,Latin_America,2026-M04,7222,0.88
FCT_000658,SKU_0029,Asia_Pacific,2026-M09,5185,0.94
FCT_000659,SKU_0041,Latin_America,2027-M12,13760,0.95
FCT_000660,SKU_0039,Latin_America,2027-M03,4792,0.87
FCT_000661,SKU_0014,Latin_America,2026-M02,2466,0.95
FCT_000662,SKU_0047,Latin_America,2026-M08,14221,0.8
FCT_000663,SKU_0035,Latin_America,2027-M10,5752,0.93
FCT_000664,SKU_0021,Latin_America,2027-M09,12086,0.84
FCT_000665,SKU_0033,North_America,2027-M07,12239,0.85
FCT_000666,SKU_0018,North_America,2026-M06,6537,0.93
FCT_000667,SKU_0033,Asia_Pacific,2026-M10,6802,0.9
FCT_000668,SKU_0020,Latin_America,2026-M10,13909,0.86
FCT_000669,SKU_0016,Europe,2026-M01,1145,0.83
FCT_000670,SKU_0039,Europe,2027-M11,1113,0.93
FCT_000671,SKU_0003,Asia_Pacific,2026-M01,2519,0.89
FCT_000672,SKU_0025,Asia_Pacific,2026-M05,7777,0.9
FCT_000673,SKU_0014,Europe,2027-M02,3255,0.82
FCT_000674,SKU_0045,Latin_America,2026-M05,13704,0.82
FCT_000675,SKU_0012,North_America,2027-M08,4613,0.95
FCT_000676,SKU_0044,Asia_Pacific,2027-M01,7167,0.92
FCT_000677,SKU_0015,Latin_America,2026-M11,8726,0.94
FCT_000678,SKU_0048,Latin_America,2026-M07,12255,0.82
FCT_000679,SKU_0010,Latin_America,2027-M11,2621,0.9
FCT_000680,SKU_0048,Asia_Pacific,2026-M11,12907,0.94
FCT_000681,SKU_0043,Latin_America,2027-M01,8291,0.91
FCT_000682,SKU_0030,Asia_Pacific,2027-M08,14155,0.83
FCT_000683,SKU_0010,Europe,2027-M03,14071,0.88
FCT_000684,SKU_0031,Asia_Pacific,2027-M09,9766,0.86
FCT_000685,SKU_0021,Europe,2026-M11,13879,0.93
FCT_000686,SKU_0005,Europe,2027-M02,10517,0.85
FCT_000687,SKU_0037,North_America,2026-M07,12127,0.89
FCT_000688,SKU_0046,Asia_Pacific,2027-M04,1351,0.95
FCT_000689,SKU_0016,Latin_America,2027-M05,10592,0.83
FCT_000690,SKU_0016,Latin_America,2027-M10,1481,0.92
FCT_000691,SKU_0004,North_America,2027-M10,10905,0.89
FCT_000692,SKU_0006,North_America,2027-M06,7658,0.9
FCT_000693,SKU_0004,North_America,2026-M03,6909,0.8
FCT_000694,SKU_0034,Europe,2026-M05,2859,0.81
FCT_000695,SKU_0010,North_America,2027-M05,7747,0.92
FCT_000696,SKU_0024,Asia_Pacific,2027-M06,13955,0.84
FCT_000697,SKU_0012,Latin_America,2026-M05,13347,0.92
FCT_000698,SKU_0048,Asia_Pacific,2026-M08,1315,0.84
FCT_000699,SKU_0050,Latin_America,2027-M10,14373,0.88
FCT_000700,SKU_0008,Asia_Pacific,2027-M02,5126,0.88
FCT_000701,SKU_0050,Latin_America,2026-M03,4093,0.93
FCT_000702,SKU_0019,Europe,2026-M07,8763,0.92
FCT_000703,SKU_0046,Europe,2026-M03,1555,0.8
FCT_000704,SKU_0006,Asia_Pacific,2027-M10,7880,0.83
FCT_000705,SKU_0003,Asia_Pacific,2027-M08,8979,0.94
FCT_000706,SKU_0006,Asia_Pacific,2026-M03,6418,0.91
FCT_000707,SKU_0016,Europe,2027-M08,10443,0.85
FCT_000708,SKU_0044,Asia_Pacific,2026-M11,12629,0.82
FCT_000709,SKU_0016,Asia_Pacific,2026-M03,14292,0.83
FCT_000710,SKU_0021,Europe,2026-M08,6822,0.84
FCT_000711,SKU_0035,Asia_Pacific,2027-M04,11044,0.91
FCT_000712,SKU_0032,Asia_Pacific,2027-M10,8008,0.89
FCT_000713,SKU_0015,Europe,2026-M07,5811,0.82
FCT_000714,SKU_0019,Asia_Pacific,2027-M07,2385,0.95
FCT_000715,SKU_0037,Europe,2027-M10,13313,0.9
FCT_000716,SKU_0033,Asia_Pacific,2027-M06,14804,0.9
FCT_000717,SKU_0001,North_America,2026-M03,6795,0.93
FCT_000718,SKU_0008,Europe,2026-M07,3136,0.87
FCT_000719,SKU_0017,Latin_America,2026-M01,3761,0.88
FCT_000720,SKU_0043,Latin_America,2026-M11,1196,0.82
FCT_000721,SKU_0043,North_America,2026-M05,13164,0.93
FCT_000722,SKU_0024,North_America,2027-M08,12771,0.93
FCT_000723,SKU_0038,Asia_Pacific,2027-M02,11622,0.95
FCT_000724,SKU_0036,Europe,2026-M07,4353,0.84
FCT_000725,SKU_0015,Asia_Pacific,2027-M07,8552,0.89
FCT_000726,SKU_0019,North_America,2027-M04,13831,0.84
FCT_000727,SKU_0029,Latin_America,2027-M09,13308,0.85
FCT_000728,SKU_0003,Europe,2026-M09,4016,0.84
FCT_000729,SKU_0015,North_America,2027-M04,12045,0.82
FCT_000730,SKU_0010,Latin_America,2026-M02,7705,0.91
FCT_000731,SKU_0005,North_America,2027-M02,10024,0.83
FCT_000732,SKU_0046,Latin_America,2026-M06,3659,0.86
FCT_000733,SKU_0035,Europe,2026-M03,12997,0.88
FCT_000734,SKU_0047,Europe,2027-M07,8969,0.91
FCT_000735,SKU_0034,Latin_America,2026-M06,12253,0.94
FCT_000736,SKU_0038,North_America,2027-M10,14963,0.81
FCT_000737,SKU_0009,North_America,2027-M06,2482,0.87
FCT_000738,SKU_0022,North_America,2027-M04,8620,0.88
FCT_000739,SKU_0045,Asia_Pacific,2027-M04,2694,0.82
FCT_000740,SKU_0025,Europe,2027-M10,12667,0.89
FCT_000741,SKU_0037,Latin_America,2026-M06,11424,0.9
FCT_000742,SKU_0040,North_America,2027-M06,8347,0.86
FCT_000743,SKU_0050,Europe,2027-M11,2227,0.91
FCT_000744,SKU_0025,Europe,2026-M03,4922,0.81
FCT_000745,SKU_0049,Europe,2027-M03,5433,0.93
FCT_000746,SKU_0027,Europe,2027-M03,13749,0.94
FCT_000747,SKU_0026,North_America,2027-M07,10277,0.85
FCT_000748,SKU_0041,Latin_America,2026-M08,5617,0.81
FCT_000749,SKU_0034,Asia_Pacific,2026-M10,14978,0.84
FCT_000750,SKU_0018,Asia_Pacific,2027-M03,11248,0.91
FCT_000751,SKU_0009,Asia_Pacific,2027-M10,11438,0.93
FCT_000752,SKU_0026,Asia_Pacific,2027-M03,14114,0.84
FCT_000753,SKU_0029,North_America,2026-M09,12692,0.85
FCT_000754,SKU_0049,North_America,2027-M05,3453,0.92
FCT_000755,SKU_0035,Asia_Pacific,2026-M12,14329,0.93
FCT_000756,SKU_0017,Latin_America,2027-M08,4309,0.9
FCT_000757,SKU_0001,Europe,2026-M05,8919,0.83
FCT_000758,SKU_0043,Asia_Pacific,2027-M07,9763,0.92
FCT_000759,SKU_0003,Europe,2026-M10,12680,0.85
FCT_000760,SKU_0042,Europe,2027-M01,7641,0.9
FCT_000761,SKU_0019,North_America,2026-M12,10400,0.95
FCT_000762,SKU_0005,Europe,2026-M09,3042,0.9
FCT_000763,SKU_0007,Europe,2027-M05,1790,0.94
FCT_000764,SKU_0041,Asia_Pacific,2027-M07,7792,0.93
FCT_000765,SKU_0007,North_America,2026-M02,7199,0.84
FCT_000766,SKU_0034,Latin_America,2026-M12,8476,0.94
FCT_000767,SKU_0002,Asia_Pacific,2026-M05,8739,0.81
FCT_000768,SKU_0043,North_America,2027-M04,2356,0.85
FCT_000769,SKU_0044,North_America,2027-M01,10181,0.82
FCT_000770,SKU_0015,North_America,2026-M12,12940,0.91
FCT_000771,SKU_0031,Europe,2027-M07,2060,0.93
FCT_000772,SKU_0044,Latin_America,2027-M07,8679,0.94
FCT_000773,SKU_0037,Latin_America,2026-M12,12061,0.93
FCT_000774,SKU_0026,Europe,2027-M09,13949,0.89
FCT_000775,SKU_0028,Asia_Pacific,2027-M04,2195,0.94
FCT_000776,SKU_0003,Latin_America,2027-M03,1033,0.87
FCT_000777,SKU_0018,Europe,2027-M09,10451,0.82
FCT_000778,SKU_0001,Asia_Pacific,2026-M09,7824,0.82
FCT_000779,SKU_0050,North_America,2027-M12,5926,0.94
FCT_000780,SKU_0041,Latin_America,2026-M01,5223,0.84
FCT_000781,SKU_0013,Asia_Pacific,2027-M12,12674,0.9
FCT_000782,SKU_0045,Asia_Pacific,2026-M12,2688,0.95
FCT_000783,SKU_0038,Europe,2026-M05,9271,0.84
FCT_000784,SKU_0031,North_America,2027-M09,13423,0.89
FCT_000785,SKU_0023,Europe,2026-M06,6951,0.92
FCT_000786,SKU_0049,Latin_America,2026-M02,3825,0.91
FCT_000787,SKU_0014,Europe,2026-M10,5947,0.93
FCT_000788,SKU_0021,Europe,2027-M08,9019,0.83
FCT_000789,SKU_0023,Latin_America,2026-M08,12987,0.92
FCT_000790,SKU_0017,Asia_Pacific,2027-M05,11985,0.88
FCT_000791,SKU_0050,Latin_America,2027-M02,9955,0.93
FCT_000792,SKU_0036,Asia_Pacific,2026-M09,13540,0.85
FCT_000793,SKU_0021,Asia_Pacific,2026-M03,12639,0.83
FCT_000794,SKU_0021,Asia_Pacific,2027-M10,9143,0.95
FCT_000795,SKU_0043,Asia_Pacific,2026-M01,11962,0.87
FCT_000796,SKU_0029,North_America,2026-M10,5790,0.88
FCT_000797,SKU_0006,Asia_Pacific,2027-M02,14742,0.95
FCT_000798,SKU_0004,Europe,2027-M12,9119,0.87
FCT_000799,SKU_0011,Asia_Pacific,2026-M05,1925,0.87
FCT_000800,SKU_0013,Latin_America,2027-M01,10183,0.93
FCT_000801,SKU_0031,Asia_Pacific,2027-M05,11363,0.82
FCT_000802,SKU_0032,Europe,2027-M03,4969,0.83
FCT_000803,SKU_0037,Europe,2027-M02,2553,0.82
FCT_000804,SKU_0001,North_America,2027-M02,13303,0.9
FCT_000805,SKU_0038,Asia_Pacific,2026-M09,13630,0.88
FCT_000806,SKU_0036,Latin_America,2027-M04,1504,0.88
FCT_000807,SKU_0006,Europe,2026-M07,3677,0.91
FCT_000808,SKU_0042,Europe,2026-M11,7654,0.87
FCT_000809,SKU_0005,Europe,2026-M10,10593,0.81
FCT_000810,SKU_0017,North_America,2027-M07,7702,0.9
FCT_000811,SKU_0005,North_America,2026-M09,7749,0.91
FCT_000812,SKU_0048,Latin_America,2027-M09,3431,0.88
FCT_000813,SKU_0034,North_America,2026-M09,6907,0.94
FCT_000814,SKU_0007,Asia_Pacific,2026-M06,14821,0.83
FCT_000815,SKU_0018,North_America,2026-M04,4522,0.92
FCT_000816,SKU_0016,North_America,2026-M03,11593,0.95
FCT_000817,SKU_0042,Latin_America,2026-M06,8526,0.81
FCT_000818,SKU_0014,Asia_Pacific,2027-M03,6037,0.86
FCT_000819,SKU_0032,North_America,2027-M05,14521,0.9
FCT_000820,SKU_0033,Latin_America,2027-M12,3188,0.95
FCT_000821,SKU_0028,Europe,2026-M11,13591,0.91
FCT_000822,SKU_0016,North_America,2027-M10,14584,0.8
FCT_000823,SKU_0023,Latin_America,2026-M01,12188,0.95
FCT_000824,SKU_0028,Latin_America,2026-M06,8739,0.8
FCT_000825,SKU_0004,Europe,2027-M01,13402,0.91
FCT_000826,SKU_0012,North_America,2026-M05,14808,0.95
FCT_000827,SKU_0022,Asia_Pacific,2027-M11,8323,0.81
FCT_000828,SKU_0012,Asia_Pacific,2026-M12,5029,0.87
FCT_000829,SKU_0041,North_America,2026-M12,13725,0.81
FCT_000830,SKU_0020,Europe,2027-M10,11346,0.88
FCT_000831,SKU_0041,Latin_America,2027-M08,13012,0.86
FCT_000832,SKU_0037,North_America,2027-M09,12691,0.91
FCT_000833,SKU_0020,Europe,2026-M03,8121,0.91
FCT_000834,SKU_0008,Asia_Pacific,2026-M10,10503,0.83
FCT_000835,SKU_0013,Europe,2026-M04,1599,0.87
FCT_000836,SKU_0030,Latin_America,2027-M05,14773,0.92
FCT_000837,SKU_0036,North_America,2027-M07,12572,0.81
FCT_000838,SKU_0020,Asia_Pacific,2027-M01,9435,0.84
FCT_000839,SKU_0031,Latin_America,2026-M03,9267,0.84
FCT_000840,SKU_0030,Asia_Pacific,2026-M05,3532,0.9
FCT_000841,SKU_0040,Latin_America,2026-M08,12330,0.87
FCT_000842,SKU_0039,Latin_America,2026-M06,12838,0.85
FCT_000843,SKU_0043,Asia_Pacific,2027-M08,8213,0.93
FCT_000844,SKU_0038,Asia_Pacific,2026-M10,12208,0.83
FCT_000845,SKU_0018,North_America,2027-M11,7714,0.85
FCT_000846,SKU_0029,Asia_Pacific,2027-M01,14966,0.87
FCT_000847,SKU_0014,Europe,2027-M06,5692,0.9
FCT_000848,SKU_0029,Latin_America,2027-M05,5407,0.92
FCT_000849,SKU_0024,Europe,2026-M03,7471,0.85
FCT_000850,SKU_0002,Europe,2027-M10,3182,0.86
FCT_000851,SKU_0050,North_America,2026-M11,7474,0.85
