material_demand_id,plant_id,fabric_id,period,required_meters,urgency_level
MD_01782,PLANT_05,FAB_030,2026-M04,24626,Normal
MD_01783,PLANT_03,FAB_021,2027-M02,6387,High
MD_01784,PLANT_01,FAB_014,2027-M01,19954,Normal
MD_01785,PLANT_02,FAB_021,2027-M01,3694,Normal
MD_01786,PLANT_04,FAB_011,2026-M04,14523,Normal
MD_01787,PLANT_03,FAB_021,2026-M07,17700,Normal
MD_01788,PLANT_02,FAB_007,2026-M10,7957,Critical
MD_01789,PLANT_01,FAB_001,2026-M01,24654,High
MD_01790,PLANT_04,FAB_014,2027-M01,22157,Critical
MD_01791,PLANT_03,FAB_011,2027-M08,7135,High
MD_01792,PLANT_05,FAB_001,2027-M06,17220,Normal
MD_01793,PLANT_01,FAB_030,2027-M12,20699,Normal
MD_01794,PLANT_05,FAB_021,2026-M11,7393,Normal
MD_01795,PLANT_02,FAB_013,2026-M07,5786,High
MD_01796,PLANT_03,FAB_009,2027-M09,15524,Normal
MD_01797,PLANT_03,FAB_006,2026-M06,13354,High
MD_01798,PLANT_03,FAB_004,2027-M07,23386,High
MD_01799,PLANT_04,FAB_011,2027-M04,18171,High
MD_01800,PLANT_01,FAB_014,2026-M09,18393,Normal
MD_01801,PLANT_03,FAB_006,2027-M09,5804,Normal
MD_01802,PLANT_01,FAB_021,2026-M01,16027,Normal
MD_01803,PLANT_01,FAB_023,2027-M06,7643,Normal
MD_01804,PLANT_03,FAB_017,2027-M02,8685,High
MD_01805,PLANT_02,FAB_024,2027-M06,16566,Critical
MD_01806,PLANT_05,FAB_007,2026-M03,23092,High
MD_01807,PLANT_05,FAB_026,2027-M08,3980,High
MD_01808,PLANT_03,FAB_019,2026-M11,7960,High
MD_01809,PLANT_04,FAB_013,2026-M09,14022,High
MD_01810,PLANT_01,FAB_022,2026-M05,24760,High
MD_01811,PLANT_05,FAB_004,2026-M10,18701,Critical
MD_01812,PLANT_01,FAB_009,2026-M02,14187,High
MD_01813,PLANT_01,FAB_005,2027-M04,9285,Normal
MD_01814,PLANT_03,FAB_012,2026-M02,24701,High
MD_01815,PLANT_04,FAB_023,2026-M07,13817,Normal
MD_01816,PLANT_05,FAB_010,2027-M04,15611,Normal
MD_01817,PLANT_02,FAB_013,2026-M05,7025,Critical
MD_01818,PLANT_05,FAB_005,2027-M10,22243,High
MD_01819,PLANT_01,FAB_015,2026-M04,9555,High
MD_01820,PLANT_04,FAB_020,2027-M10,14535,High
MD_01821,PLANT_05,FAB_024,2027-M08,11727,Normal
MD_01822,PLANT_03,FAB_013,2027-M08,13718,Critical
MD_01823,PLANT_01,FAB_026,2026-M08,21171,High
MD_01824,PLANT_04,FAB_030,2026-M11,21477,High
MD_01825,PLANT_02,FAB_009,2027-M08,14671,High
MD_01826,PLANT_04,FAB_026,2027-M06,17485,Critical
MD_01827,PLANT_02,FAB_015,2026-M03,23811,High
MD_01828,PLANT_02,FAB_023,2027-M04,8456,Normal
MD_01829,PLANT_01,FAB_021,2027-M12,3686,High
MD_01830,PLANT_02,FAB_028,2027-M04,16421,Normal
MD_01831,PLANT_04,FAB_003,2026-M03,22663,Normal
MD_01832,PLANT_03,FAB_021,2027-M01,21424,High
MD_01833,PLANT_04,FAB_023,2027-M12,4204,Normal
MD_01834,PLANT_04,FAB_016,2026-M08,15807,High
MD_01835,PLANT_01,FAB_016,2027-M12,8810,Normal
MD_01836,PLANT_01,FAB_022,2026-M09,2910,High
MD_01837,PLANT_03,FAB_020,2026-M01,2208,High
MD_01838,PLANT_05,FAB_008,2027-M10,7325,High
MD_01839,PLANT_02,FAB_002,2026-M06,23725,Normal
MD_01840,PLANT_02,FAB_008,2026-M01,21084,Normal
MD_01841,PLANT_05,FAB_014,2026-M04,7187,Normal
MD_01842,PLANT_05,FAB_018,2026-M11,20390,Normal
MD_01843,PLANT_01,FAB_013,2026-M11,14904,Critical
MD_01844,PLANT_02,FAB_008,2027-M11,13993,Normal
MD_01845,PLANT_04,FAB_017,2026-M12,8521,Normal
MD_01846,PLANT_02,FAB_022,2026-M09,4513,Critical
MD_01847,PLANT_05,FAB_014,2026-M11,18118,Normal
MD_01848,PLANT_02,FAB_014,2026-M10,2111,Normal
MD_01849,PLANT_01,FAB_024,2027-M01,18113,High
MD_01850,PLANT_01,FAB_020,2027-M12,21629,Critical
MD_01851,PLANT_01,FAB_030,2027-M07,24892,High
MD_01852,PLANT_03,FAB_027,2026-M11,12404,Critical
MD_01853,PLANT_03,FAB_023,2027-M10,22457,Normal
MD_01854,PLANT_03,FAB_016,2027-M01,22807,High
MD_01855,PLANT_02,FAB_019,2026-M02,13775,Critical
MD_01856,PLANT_04,FAB_012,2026-M05,21022,High
MD_01857,PLANT_02,FAB_013,2026-M07,14145,Critical
MD_01858,PLANT_01,FAB_009,2026-M07,10973,Normal
MD_01859,PLANT_01,FAB_015,2026-M12,16589,High
MD_01860,PLANT_04,FAB_013,2026-M03,10059,Normal
MD_01861,PLANT_02,FAB_001,2027-M02,23352,Normal
MD_01862,PLANT_01,FAB_019,2026-M11,14622,High
MD_01863,PLANT_04,FAB_007,2026-M03,19462,Critical
MD_01864,PLANT_03,FAB_005,2026-M05,10724,High
MD_01865,PLANT_05,FAB_020,2026-M07,4035,High
MD_01866,PLANT_05,FAB_022,2026-M05,22177,Normal
MD_01867,PLANT_03,FAB_029,2027-M12,14276,High
MD_01868,PLANT_02,FAB_017,2026-M03,7136,Critical
MD_01869,PLANT_03,FAB_023,2027-M06,8070,Critical
MD_01870,PLANT_03,FAB_007,2027-M06,3232,Normal
MD_01871,PLANT_02,FAB_028,2026-M10,5140,Critical
MD_01872,PLANT_02,FAB_013,2027-M12,3087,Normal
MD_01873,PLANT_03,FAB_029,2026-M10,7929,High
MD_01874,PLANT_05,FAB_012,2027-M10,22470,High
MD_01875,PLANT_05,FAB_026,2026-M02,4322,Normal
MD_01876,PLANT_02,FAB_013,2026-M09,11777,High
MD_01877,PLANT_02,FAB_026,2027-M07,20002,High
MD_01878,PLANT_04,FAB_001,2027-M08,17405,Critical
MD_01879,PLANT_03,FAB_017,2027-M11,15459,Critical
MD_01880,PLANT_03,FAB_007,2026-M04,7711,Critical
MD_01881,PLANT_05,FAB_021,2026-M12,14248,Normal
MD_01882,PLANT_04,FAB_020,2027-M08,8521,High
MD_01883,PLANT_04,FAB_006,2026-M12,11906,Critical
MD_01884,PLANT_01,FAB_004,2027-M09,24555,Normal
MD_01885,PLANT_02,FAB_024,2026-M03,16961,Critical
MD_01886,PLANT_03,FAB_021,2027-M05,18051,Normal
MD_01887,PLANT_03,FAB_003,2027-M05,24129,High
MD_01888,PLANT_04,FAB_018,2027-M01,10060,Normal
MD_01889,PLANT_04,FAB_017,2026-M03,19164,Normal
MD_01890,PLANT_04,FAB_011,2027-M07,16936,Normal
MD_01891,PLANT_02,FAB_021,2027-M05,4982,High
MD_01892,PLANT_02,FAB_011,2027-M10,21509,High
MD_01893,PLANT_02,FAB_023,2027-M11,8695,High
MD_01894,PLANT_01,FAB_003,2026-M11,13993,Normal
MD_01895,PLANT_03,FAB_003,2026-M12,17803,High
MD_01896,PLANT_05,FAB_006,2027-M09,12768,Critical
MD_01897,PLANT_03,FAB_007,2026-M01,20795,Normal
MD_01898,PLANT_02,FAB_014,2027-M01,13953,Critical
MD_01899,PLANT_05,FAB_005,2027-M12,22730,Critical
MD_01900,PLANT_02,FAB_029,2027-M10,18496,Normal
MD_01901,PLANT_03,FAB_010,2027-M08,8249,Normal
MD_01902,PLANT_05,FAB_020,2026-M12,13116,High
MD_01903,PLANT_05,FAB_004,2027-M05,24087,Normal
MD_01904,PLANT_03,FAB_007,2027-M12,8710,High
MD_01905,PLANT_05,FAB_025,2026-M11,23234,Normal
MD_01906,PLANT_02,FAB_005,2026-M06,20746,High
MD_01907,PLANT_05,FAB_007,2026-M11,23256,High
MD_01908,PLANT_03,FAB_014,2026-M02,2433,High
MD_01909,PLANT_04,FAB_028,2026-M04,11576,Normal
MD_01910,PLANT_01,FAB_026,2026-M09,20306,Critical
MD_01911,PLANT_04,FAB_017,2027-M07,15092,High
MD_01912,PLANT_04,FAB_003,2027-M10,10636,High
MD_01913,PLANT_05,FAB_009,2027-M12,23807,High
MD_01914,PLANT_02,FAB_017,2027-M07,14988,Normal
MD_01915,PLANT_01,FAB_018,2026-M04,6212,Critical
MD_01916,PLANT_01,FAB_019,2027-M02,16754,Critical
MD_01917,PLANT_02,FAB_021,2027-M08,17822,Normal
MD_01918,PLANT_02,FAB_026,2027-M09,14448,Normal
MD_01919,PLANT_04,FAB_029,2027-M10,16371,Normal
MD_01920,PLANT_04,FAB_007,2026-M01,23159,Normal
MD_01921,PLANT_03,FAB_001,2027-M05,13928,Normal
MD_01922,PLANT_04,FAB_002,2027-M05,13232,Normal
MD_01923,PLANT_04,FAB_013,2027-M03,13140,Critical
MD_01924,PLANT_01,FAB_022,2027-M10,15088,Normal
MD_01925,PLANT_01,FAB_005,2027-M04,22906,High
MD_01926,PLANT_05,FAB_029,2027-M06,18640,High
MD_01927,PLANT_02,FAB_008,2027-M09,21358,High
MD_01928,PLANT_01,FAB_020,2026-M07,24447,Critical
MD_01929,PLANT_01,FAB_025,2026-M02,17744,Critical
MD_01930,PLANT_02,FAB_025,2027-M05,9960,High
MD_01931,PLANT_04,FAB_020,2027-M02,24945,Critical
MD_01932,PLANT_01,FAB_028,2026-M05,2290,Critical
MD_01933,PLANT_04,FAB_019,2026-M12,20649,High
MD_01934,PLANT_01,FAB_020,2026-M07,7205,Normal
MD_01935,PLANT_03,FAB_004,2027-M06,4755,Critical
MD_01936,PLANT_05,FAB_010,2026-M08,21789,High
MD_01937,PLANT_05,FAB_002,2026-M04,18180,Critical
MD_01938,PLANT_03,FAB_027,2026-M01,10003,Critical
MD_01939,PLANT_04,FAB_006,2027-M12,8095,Normal
MD_01940,PLANT_03,FAB_006,2027-M10,23453,Normal
MD_01941,PLANT_03,FAB_010,2026-M07,19788,Normal
MD_01942,PLANT_01,FAB_027,2027-M03,6231,Critical
MD_01943,PLANT_05,FAB_005,2026-M07,15806,High
MD_01944,PLANT_04,FAB_025,2027-M08,19241,Critical
MD_01945,PLANT_01,FAB_010,2027-M02,20346,High
MD_01946,PLANT_04,FAB_024,2026-M09,21690,Normal
MD_01947,PLANT_02,FAB_014,2026-M02,10244,Normal
MD_01948,PLANT_01,FAB_016,2026-M05,13844,Critical
MD_01949,PLANT_03,FAB_024,2026-M02,5096,High
MD_01950,PLANT_05,FAB_027,2027-M02,5259,Normal
MD_01951,PLANT_04,FAB_004,2026-M08,21517,Normal
MD_01952,PLANT_03,FAB_007,2027-M02,6237,High
MD_01953,PLANT_01,FAB_015,2027-M04,4699,Critical
MD_01954,PLANT_02,FAB_011,2026-M07,19020,Critical
MD_01955,PLANT_05,FAB_020,2026-M02,20601,High
MD_01956,PLANT_05,FAB_012,2027-M07,11544,Critical
MD_01957,PLANT_04,FAB_020,2027-M01,6948,Critical
MD_01958,PLANT_02,FAB_028,2026-M10,2260,High
MD_01959,PLANT_05,FAB_022,2026-M02,16519,Normal
MD_01960,PLANT_04,FAB_030,2026-M12,14869,Normal
MD_01961,PLANT_01,FAB_017,2027-M09,16826,Critical
MD_01962,PLANT_03,FAB_002,2027-M11,17691,Critical
MD_01963,PLANT_03,FAB_020,2027-M07,24353,Normal
MD_01964,PLANT_01,FAB_028,2026-M12,13759,Normal
MD_01965,PLANT_05,FAB_001,2026-M04,13625,Critical
MD_01966,PLANT_05,FAB_028,2027-M03,8280,High
MD_01967,PLANT_03,FAB_029,2026-M08,12703,Critical
MD_01968,PLANT_01,FAB_021,2027-M04,3531,Critical
MD_01969,PLANT_01,FAB_021,2027-M08,7177,Critical
MD_01970,PLANT_03,FAB_001,2027-M09,13598,Normal
MD_01971,PLANT_05,FAB_014,2027-M01,4580,Normal
MD_01972,PLANT_05,FAB_004,2027-M12,24597,High
MD_01973,PLANT_03,FAB_002,2026-M10,22685,Critical
MD_01974,PLANT_05,FAB_007,2027-M07,24212,Critical
MD_01975,PLANT_05,FAB_002,2026-M12,2214,High
MD_01976,PLANT_03,FAB_006,2026-M03,19179,High
MD_01977,PLANT_01,FAB_005,2026-M02,10164,Critical
MD_01978,PLANT_04,FAB_027,2026-M05,15941,High
MD_01979,PLANT_02,FAB_007,2027-M01,12891,High
MD_01980,PLANT_03,FAB_008,2027-M02,20561,High
MD_01981,PLANT_02,FAB_001,2027-M03,14127,High
MD_01982,PLANT_02,FAB_028,2026-M11,13365,Normal
MD_01983,PLANT_02,FAB_010,2027-M12,24741,Critical
MD_01984,PLANT_02,FAB_023,2027-M12,6349,High
MD_01985,PLANT_01,FAB_011,2027-M10,14826,Critical
MD_01986,PLANT_05,FAB_002,2027-M10,16848,Normal
MD_01987,PLANT_05,FAB_011,2027-M02,2245,Normal
MD_01988,PLANT_04,FAB_008,2027-M06,19420,Critical
MD_01989,PLANT_03,FAB_001,2027-M09,23224,Normal
MD_01990,PLANT_05,FAB_029,2026-M01,23995,High
MD_01991,PLANT_01,FAB_001,2026-M12,5831,Critical
MD_01992,PLANT_01,FAB_019,2026-M07,4775,Critical
MD_01993,PLANT_03,FAB_011,2026-M01,12205,Normal
MD_01994,PLANT_01,FAB_021,2026-M12,18546,Critical
MD_01995,PLANT_02,FAB_005,2027-M05,6818,High
MD_01996,PLANT_05,FAB_012,2027-M03,16675,Normal
MD_01997,PLANT_02,FAB_019,2027-M06,22864,Normal
MD_01998,PLANT_04,FAB_023,2026-M04,21956,Critical
MD_01999,PLANT_03,FAB_014,2026-M01,13265,Normal
MD_02000,PLANT_05,FAB_027,2026-M12,23111,Critical
